BoroCT2020,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
4080900,-0.23400357,-0.014641583,0.20531718,0.90927744,-0.7703028,1.1335543,-0.22193173,0.030100787,0.044230767,-0.21007976,0.87700504,-2.2604246,-0.8950266,-0.1730171,-0.25263253,0.32054478,0.5383434,-0.36561987,0.42478657,0.09834893,-0.4922517,-0.13560304,0.49613765,0.16116287,0.6884845,1.7418809,1.20885,-0.30096546,0.7201049,0.32120824,-0.2761407,-0.37264144,-0.5710399,-0.77430683,-0.34899357,-1.2484331,0.11649446,-0.35705778,0.23670241,0.28438172,0.29413718,0.53576547,0.13998853,0.00581336,0.7194951,0.74648046,0.97198355,0.6613677,0.24658409,0.022704141,-0.7306294,0.48193702,0.53635436,0.37322652,-0.50964093,1.0861511,-0.38643312,0.011405557,0.4656427,0.8276052,0.30720454,0.38164842,-0.016280277,-0.16442412
4038301,-0.36910784,-0.0883723,0.24592215,0.88672364,-0.7637793,1.0751913,-0.29314813,0.07297848,-0.05007148,-0.23836873,1.0161133,-1.9712847,-0.92652655,0.084626794,-0.39430982,0.38725227,0.5714453,-0.2984837,0.4679248,0.06021459,-0.38900903,-0.20788512,0.4525969,0.25634077,0.8704184,1.5587122,1.0502288,-0.35788795,0.6664977,0.35887077,-0.28743935,-0.50135696,-0.57265145,-0.76361626,-0.404162,-1.0770726,0.03688325,-0.22414921,0.25837338,0.27978274,0.2382788,0.5286037,0.014926656,0.06552811,0.6250983,0.69217265,1.070466,0.6220206,0.31687868,-0.029978378,-0.84018135,0.46532336,0.5567656,0.37766966,-0.55740166,1.2559397,-0.18270774,-0.008664731,0.59120214,0.71849597,0.32834852,0.46789563,-0.054346137,-0.19893262
3056900,-0.036051698,0.1831599,0.17052662,0.80597955,-0.7875727,0.86217976,-0.17938432,-0.058779903,0.017532703,-0.22681299,0.9306736,-2.5524688,-0.7749766,0.17201482,-0.23260424,0.23346445,0.54660094,-0.07765786,0.30711487,0.24577053,-0.3582493,-0.30056936,0.37729907,0.3317517,0.48370197,1.3673054,1.4594854,-0.27128312,0.89163953,0.39919993,-0.4636126,-0.5503624,-1.0558519,-0.6979594,-0.35019687,-1.0173196,0.015804376,-0.04467909,0.16296224,0.07544762,0.3284454,0.34126407,0.50286746,-0.13541907,0.6267306,0.36546966,0.98626417,0.386648,0.19115628,0.055216324,-0.7073455,0.30643404,0.6133034,0.21718307,-0.74371904,1.0294968,-0.31805512,-0.08063471,0.86853653,0.7717713,0.14126562,0.30131996,-0.16097166,-0.25846997
1009300,-0.058163702,0.1434785,0.17111392,0.8687257,-0.91120666,0.91187084,-0.10929361,-0.11675539,0.04988437,-0.29321793,0.8651075,-2.55918,-0.9478403,-0.018361656,-0.2531925,0.15329045,0.5349656,-0.12401294,0.35507977,0.20682928,-0.47857213,-0.22433706,0.35543087,0.19558798,0.52883834,1.5453956,1.4296046,-0.27234584,0.86286664,0.40191597,-0.3645624,-0.38873675,-0.94721794,-0.6615557,-0.328984,-1.1076037,0.1974013,-0.16618429,0.1627452,0.08275505,0.29855302,0.27984673,0.41386366,-0.18637602,0.64237857,0.52772665,0.95716965,0.55204034,0.13941401,-0.051238254,-0.7587303,0.41500238,0.55680746,0.2567661,-0.6816005,0.94609016,-0.35929254,0.068988964,0.75705683,0.90654695,0.24388689,0.27416548,-0.16318315,-0.28212842
2028300,0.22587702,0.17836165,0.30377966,0.83734107,-0.7521828,0.7335773,-0.059558235,-0.24301933,-0.03887885,-0.23118049,0.64341646,-2.3745651,-0.622282,0.05781294,-0.19326653,0.18016298,0.5547814,0.17322952,0.24917881,0.10421839,-0.6273697,-0.12922502,0.34684226,0.16940872,0.3067236,1.2542797,1.3664044,-0.2119667,0.7641551,0.45541894,-0.34315786,-0.7047671,-1.1175843,-0.52343845,0.03093802,-0.83550864,0.04175431,-0.0175633,0.21303765,0.12412222,0.1388599,0.3075916,0.92404497,-0.14391266,0.58825004,0.39567262,0.7028294,0.4430997,0.124017306,-0.19206117,-0.27266648,0.16103888,0.33180374,0.295145,-0.28922045,0.7055579,-0.18424588,0.0032760957,1.129809,0.5807592,0.23331968,0.22472762,0.02519578,-0.10035943
1010300,1.1035371,0.1176755,0.21899214,0.61499214,-0.7112089,0.7467422,0.48371774,-0.47566274,0.099663556,-0.119953215,-0.58745295,-2.0206962,-0.59473634,-0.83494985,0.9161313,-0.33027512,0.6103093,0.5951136,-1.1930717,0.64687794,-0.5761972,0.021117367,0.8101946,-0.29845068,0.20924196,2.8299198,1.0814714,0.06236665,1.491371,0.41656232,0.25055712,-0.40367535,-1.1609983,-0.30169788,-8.022744e-05,-0.99171364,0.61685777,-0.9996387,-0.7715123,0.0755252,0.33881792,0.17290315,1.1558789,0.35143286,0.5829825,0.9071938,-0.37347943,0.58996725,0.121382326,-0.5915284,0.8056294,0.5598794,0.07693416,0.558432,-0.4081649,-0.33280227,0.34098738,0.19990215,0.9448979,1.1093438,0.8196593,-0.7768825,-0.25901312,0.62746364
2033400,0.28530142,0.07944346,0.63900447,0.040247384,0.111725375,1.5320272,0.15987757,0.1019255,0.053476475,-0.53703165,-0.15606767,-0.6199172,-0.5926229,-0.60464627,0.59200656,0.4021614,0.22956164,0.2450713,-0.6868301,0.44570306,-0.4360175,0.07233205,0.63348836,0.33854148,0.4321824,2.3151288,0.7157401,0.18097481,0.7793329,-0.049757995,0.2716928,-0.84358084,-0.6486611,-0.50900316,-0.035581566,-0.531863,0.2504746,-0.49684677,-0.41490114,0.0163438,0.13690418,0.61864144,0.917584,0.41597527,0.23097356,1.2638831,0.10687956,0.5052297,0.268674,0.058905847,0.09211658,0.9540896,0.07011447,0.6880562,-0.33305246,-0.002725948,0.31619433,-0.15970539,0.6957338,0.7692049,0.7756099,-0.0028677755,-0.32014436,0.38586575
2036100,-0.3573646,0.011973132,0.17110966,0.86758065,-0.839303,1.1099293,-0.1945698,0.0986825,0.027078817,-0.26775023,1.0221474,-2.293709,-1.0553849,0.003995348,-0.37940088,0.26470315,0.52136344,-0.41725326,0.4381353,0.16407347,-0.483498,-0.13133942,0.39486545,0.13960348,0.75006086,1.5468367,1.3043681,-0.25506485,0.7276525,0.27188733,-0.44535652,-0.39061654,-0.6488362,-0.8893441,-0.45964482,-1.177468,0.12566221,-0.15325336,0.3580263,0.28899822,0.27868503,0.44800156,0.10695928,-0.12808837,0.7430456,0.5799653,1.065351,0.6386065,0.2751418,0.10976249,-0.9023174,0.49218953,0.57475907,0.3053662,-0.653528,1.253032,-0.41472948,-0.1390109,0.539041,0.83617467,0.31362647,0.32674605,-0.038652275,-0.23804456
1007900,-0.023991562,0.22410949,0.28470722,0.55308574,-0.6011044,0.9516372,0.014067309,-0.003116018,0.08697652,-0.22781073,0.6803688,-2.0502887,-0.82820076,-0.039485257,-0.1411209,0.109372534,0.4377101,-0.025626142,0.048667334,0.3281972,-0.4703028,-0.23472832,0.49174884,0.23230433,0.43541595,1.7556933,1.0679761,-0.19871265,0.9881239,0.2381166,-0.15951738,-0.62286085,-0.99183613,-0.6665924,-0.31735253,-0.9759186,0.20187105,-0.1814522,-0.016910173,0.078717574,0.16111071,0.2980521,0.49465278,-0.13462463,0.57865894,0.6645337,0.75103855,0.41677022,0.10232092,-0.03155454,-0.43018407,0.43478784,0.502265,0.4927332,-0.53884876,0.88364106,-0.10254294,0.031182652,0.8640351,0.76736575,0.4079046,0.24561547,-0.2811911,-0.032124083
1012700,-0.14566202,0.19779857,0.18316159,0.88914365,-0.81249386,0.9025074,-0.116168246,-0.040589705,0.0307334,-0.3051272,0.8596944,-2.7727315,-0.8795479,0.059953205,-0.42034942,0.28868288,0.53365195,-0.112855926,0.38438588,0.07492537,-0.6141794,-0.21546495,0.31259465,0.18274589,0.35132396,1.566631,1.605623,-0.24776456,0.8368565,0.38739765,-0.3225011,-0.4542003,-1.0535355,-0.66081774,-0.24438244,-1.0022136,0.13252442,-0.08660701,0.1516646,-0.019573856,0.15982176,0.22125539,0.45667773,-0.3722005,0.66895425,0.59568477,1.0510107,0.51847064,0.1358719,0.06104516,-0.7541575,0.43233213,0.5898948,0.31675693,-0.65246266,0.9624002,-0.44733793,0.030409193,0.85003716,0.8371027,0.14841253,0.48699522,-0.24599274,-0.25670093
4018102,-0.074686274,0.2204712,0.103252836,0.8461377,-0.8816356,0.9374497,0.007873226,-0.14604774,-0.012365099,-0.37795419,0.7591692,-3.0806189,-0.95275426,0.012245471,-0.4010083,0.20511344,0.46947852,0.072626,0.23557153,0.121562265,-0.6853435,-0.30020759,0.26536226,0.17395997,0.24098358,1.3865415,1.9200885,-0.103838235,0.9081911,0.3898286,-0.30342358,-0.46550533,-1.3658205,-0.6617865,-0.12919885,-0.93907446,0.030239861,0.024889141,0.21479362,-0.006158675,0.18703967,0.09462734,0.62644666,-0.60567445,0.5515958,0.5475901,0.92534834,0.45070618,0.18793893,-0.036569607,-0.66960794,0.42930076,0.50052416,0.2857098,-0.57295287,0.93465424,-0.42878124,-0.06209657,0.9512448,0.75170493,0.23279747,0.3343036,-0.19521412,-0.2828986
4018502,-0.16287656,0.24473046,0.023306465,0.9640199,-0.73420876,0.9832538,-0.08241424,-0.11583473,0.008349856,-0.40677676,0.73577785,-2.7909548,-1.105114,-0.15056014,-0.5293485,0.2847119,0.42563578,-0.15014869,0.38671497,-0.04647283,-0.88130057,-0.061545547,0.12715837,0.17434807,0.32583648,1.6542913,1.6102206,-0.28002247,0.77846396,0.36348286,-0.048634738,-0.34482837,-0.93348384,-0.64998287,-0.20841807,-0.92369723,0.13608839,-0.057515856,0.319014,-0.014551802,0.08122394,0.07379859,0.51743543,-0.6796417,0.6557311,0.8841471,0.9316376,0.724457,0.0923091,0.07981218,-0.71147406,0.5322718,0.57347316,0.46602046,-0.39615008,0.92826194,-0.57907414,0.092712395,0.85201967,0.834859,0.13619056,0.5002782,-0.1840889,-0.21492691
4018501,-0.31806004,-0.08058162,0.1616988,1.0437809,-0.92852503,0.99843,-0.2981676,0.047358993,-0.013256568,-0.25794,1.0810424,-2.592132,-0.8754742,0.10635251,-0.46138227,0.3673992,0.61182976,-0.36059535,0.5803968,-0.024184924,-0.37847003,-0.20181683,0.437404,0.1671289,0.6833925,1.583669,1.4101571,-0.4291057,0.62013566,0.45475677,-0.46952984,-0.42422152,-0.6477001,-0.7730542,-0.42401564,-1.2270286,0.14672425,-0.27707565,0.2952303,0.2140142,0.35245886,0.53030246,0.07982378,-0.035169784,0.68639696,0.59819007,1.1625372,0.6816784,0.29011026,0.062064942,-1.033189,0.4096611,0.6235697,0.22081997,-0.68650603,1.1684843,-0.4291173,-0.040102206,0.44440043,0.8553806,0.17829321,0.477349,-0.062544845,-0.37919983
4009100,-0.33755118,-0.086305805,0.10258473,0.979634,-0.8155496,1.0949198,-0.25547025,0.06709166,-0.0131915435,-0.24676836,0.9498592,-2.3362412,-0.9328317,-0.07750304,-0.42787412,0.32808676,0.5634891,-0.42773718,0.48680642,-0.031829562,-0.42005068,-0.16359845,0.4888479,0.15636465,0.69979346,1.6589326,1.2959746,-0.3760145,0.6510765,0.36458158,-0.38017803,-0.40010914,-0.56462455,-0.7883502,-0.40708745,-1.2312071,0.1509464,-0.33704597,0.3029404,0.27839586,0.3760487,0.55124795,0.06610012,-0.031729806,0.7322928,0.71731675,1.0463256,0.7354576,0.29761365,0.041995276,-0.9147818,0.48302808,0.57670224,0.30833313,-0.616285,1.1514928,-0.39078116,-0.07328041,0.42003372,0.85456145,0.20647234,0.39152923,-0.028802387,-0.28829047
1007700,-0.10574602,0.17648065,0.062423356,0.8823205,-0.6822623,0.8910301,0.05373086,-0.14363872,0.052227233,-0.3601793,0.64851165,-2.6833735,-1.0680401,-0.15473601,-0.47333267,0.18561423,0.4902554,-0.09184288,0.22622639,0.033455398,-0.7721128,-0.13419522,0.13931848,0.15009727,0.3213767,1.6038121,1.5368012,-0.24467412,0.9419413,0.36033025,-0.029016739,-0.3899346,-1.0683892,-0.6763709,-0.23253572,-0.90374416,0.20043856,-0.048962224,0.25102592,-0.047101445,0.11137661,0.052397534,0.62904954,-0.64430183,0.61448056,0.80456734,0.81393754,0.67417365,0.07455265,0.060433477,-0.55414927,0.57583576,0.52620643,0.49623293,-0.40236273,0.886556,-0.525002,0.09630796,0.89002174,0.8163034,0.27493054,0.41493657,-0.1894884,-0.11045805
4018101,-0.12390602,0.16093093,0.10969083,0.74936175,-0.78566015,0.970616,-0.13302498,-0.0042693727,-0.013151364,-0.33269024,0.96139354,-2.5478773,-0.97241855,0.06624543,-0.1762326,0.22062135,0.47946185,-0.18734442,0.3094202,0.35871142,-0.44592434,-0.32062945,0.39891547,0.2698272,0.51186854,1.4776039,1.5378021,-0.13027014,0.9188416,0.3026166,-0.5067046,-0.4084612,-1.057161,-0.7604846,-0.40873092,-1.1820837,0.06651821,0.015314838,0.30766875,0.18064134,0.30244482,0.36943218,0.40824026,-0.28372103,0.6413634,0.459733,1.0942118,0.40753528,0.16176346,0.09908799,-0.79543895,0.3891847,0.6550955,0.22221035,-0.66270643,1.1983515,-0.32412317,-0.066598244,0.73870575,0.86893195,0.20761561,0.19943024,-0.07612377,-0.4198029
4008300,-0.30901355,0.07156913,0.14701462,0.93352664,-0.6075521,1.1769657,0.1716754,-0.31243724,-0.26202852,-0.49687517,0.39652145,-2.4604714,-0.63105905,-0.31862995,0.043305654,0.18833044,0.50251734,0.011335625,0.023300797,0.052170206,-0.4459186,-0.13606063,0.6111725,0.2766605,0.6055239,2.1536396,1.0956974,-0.25144026,0.86627644,0.2078461,-0.23461351,-0.24508986,-0.72243226,-0.68784165,-0.08542609,-1.1451346,-0.22649924,-0.40212518,0.069920525,0.31221762,0.59132075,0.09198483,0.5167478,-0.003726805,0.7037498,0.6221697,0.63091445,1.0465287,0.5893938,0.09934114,-0.72473454,0.3287032,0.27321443,0.63715047,-0.6178284,0.7557118,-0.17286365,-0.067330435,0.5269872,0.4333545,0.41353518,0.41540372,-0.060385928,-0.16966052
1007600,0.6312256,0.54448086,0.5323522,0.5488614,-0.60209197,0.6150046,-0.06704787,-0.16068693,0.07042981,-0.20158912,0.50543207,-2.0926812,-0.36141527,0.40522304,0.08195191,0.1932418,0.4267192,0.37231535,0.20281437,0.065711826,-0.2603042,-0.34245792,0.26672727,0.3565813,0.1462328,1.0544076,1.1587934,-0.1528359,0.9539952,0.43655333,-0.3806246,-0.9337586,-1.3499134,-0.27881396,-0.035049744,-0.46854082,0.23863216,-0.17144988,-0.17387125,-0.19800541,0.07005984,0.07981258,1.4373882,0.0026847944,0.38696826,-0.02001707,0.5020825,0.29295766,0.01650797,-0.12629999,-0.15859956,0.25910875,0.29005623,0.2012774,-0.55960256,0.44153786,-0.16493852,-0.112401195,1.4548129,0.64784664,0.037950963,0.34233537,-0.34016538,0.047403004
1010100,0.8252328,0.5467095,0.5939749,0.4156112,-0.5343472,0.62068266,0.16416417,-0.34641775,0.10558263,-0.18633102,0.31015983,-2.0241065,-0.4215579,0.009438513,0.18342258,-0.12652597,0.43902507,0.49300554,-0.17892908,0.3374227,-0.30475742,-0.25618386,0.26215333,0.23997718,0.13829453,1.3981316,0.9835848,-0.039150752,1.2098516,0.40192243,-0.3252775,-0.8827333,-1.3739579,-0.3291051,0.061901357,-0.6706447,0.3126905,-0.18750015,-0.27674562,-0.0763442,0.14610994,0.07483314,1.3151214,-0.011627879,0.36110753,0.07589971,0.06526129,0.27064532,-0.07308047,-0.36760652,0.32766142,0.23207168,0.17733149,0.12103155,-0.42510605,0.39361688,0.10414633,-0.057263892,1.6745902,0.72248065,0.37436065,-0.19976817,-0.28881073,0.21247318
4048900,-0.310545,-0.082251415,0.21613035,1.0647739,-0.7386877,1.0301164,-0.23630379,-0.051772673,0.019057868,-0.28501514,1.0010209,-2.2950025,-0.9507758,-0.028344417,-0.36431465,0.35161945,0.5300423,-0.27203432,0.55343455,0.019880649,-0.44322443,-0.15695637,0.40669224,0.22362976,0.8046589,1.4844065,1.1349863,-0.365957,0.7033755,0.41718385,-0.41958368,-0.34463483,-0.50416154,-0.75458485,-0.40173107,-1.1852465,0.13260907,-0.24613221,0.3416324,0.28798336,0.39818326,0.56073934,0.16165328,-0.054759353,0.68517476,0.5977806,1.0288128,0.7468149,0.25660023,0.08332797,-0.9503536,0.39346027,0.553941,0.2896372,-0.61813563,1.2224424,-0.39658946,-0.03342982,0.5226625,0.78595483,0.16052794,0.46722937,-0.011281443,-0.293094
1012901,0.10857579,0.30102435,0.2725577,0.62139684,-0.6080823,0.7350796,0.040470015,-0.12514073,0.050651576,-0.18119524,0.37728667,-2.0334425,-0.6096582,-0.08058284,-0.0797712,0.075992726,0.4160096,-0.03610352,0.1067342,0.20637354,-0.53971976,-0.22964466,0.38948855,0.13858637,0.23714916,1.541604,1.103701,-0.25704277,0.973527,0.33046955,-0.103109814,-0.6563879,-1.0113031,-0.5187421,-0.13983116,-0.8767445,0.2128419,-0.24688016,0.020491065,0.03574534,0.19982244,0.14969884,0.7677714,-0.15783682,0.58902967,0.6810025,0.57357544,0.37450126,0.037005518,-0.061620727,-0.31410465,0.5083948,0.4341292,0.42244884,-0.57548106,0.6287351,-0.15360965,0.074342966,0.9345496,0.79174215,0.2192575,0.37026542,-0.22058094,-0.059797652
1007002,0.07298691,0.18326408,0.14298777,0.84590894,-0.83965605,0.94235945,-0.14912727,-0.15660429,-0.07389948,-0.355972,0.83180416,-2.366768,-0.7412015,0.07851407,-0.09846616,0.20196104,0.50014204,-0.02687829,0.3394284,0.061742205,-0.5643839,-0.26484242,0.35699886,0.27169508,0.38156512,1.3586159,1.3906829,-0.15784933,0.8053132,0.38280025,-0.44274548,-0.5319786,-0.9968961,-0.54740345,-0.19596207,-1.0343417,0.10113935,-0.08019616,0.28935632,0.06906692,0.21770905,0.29190382,0.7151927,-0.042810906,0.5239423,0.6015367,0.832401,0.49238142,0.09439371,-0.1023459,-0.540906,0.29321444,0.4561932,0.36151928,-0.49203604,0.92692065,-0.25507382,0.0955597,0.97635746,0.712059,0.17029001,0.2664494,-0.1197317,-0.22584587
1014300,0.57292384,0.6134487,0.52384335,-0.5940529,0.55786055,1.4330653,0.1588384,0.28749904,-0.039788786,-0.026252987,-0.45045215,0.32927996,-0.2659094,-0.7601892,0.8282236,0.4242373,-0.015388927,0.5210291,-0.9604493,0.47436002,-0.6876487,-0.059526708,0.92284226,0.60843664,0.24242476,2.6949825,-0.02453094,0.19655888,1.3028841,-0.5241065,0.92584974,-0.6723067,-0.93269604,-0.0010200612,0.057451997,-0.4255895,0.13855933,-0.42953664,-0.25913903,0.072990835,-0.042855326,0.20942758,1.4340622,0.6222165,0.40164834,1.6030852,-0.62067395,0.20243885,0.024905873,0.121432945,0.6991925,0.9631444,0.22583394,1.1072237,-0.09658099,0.14891963,0.7547539,0.06287167,1.1710205,0.4345086,0.7298099,0.15589158,-0.31871712,0.7346567
1011401,-0.09601685,0.22241887,0.2594312,0.97633654,-0.82609683,0.88547355,-0.16550475,-0.040559467,0.03761512,-0.28133237,0.83294344,-2.4992645,-0.8301095,0.09351026,-0.35031924,0.31283978,0.54482394,-0.17150319,0.40193278,-0.04528702,-0.4058891,-0.23571466,0.4095356,0.27611575,0.4042535,1.4739666,1.3839811,-0.33644792,0.75839305,0.40033886,-0.4394594,-0.5521036,-0.88443804,-0.6866104,-0.25191954,-1.0212384,0.23877783,-0.1848135,0.14262189,0.12117024,0.27810434,0.48840427,0.47034472,-0.16798443,0.6656682,0.37790975,0.9318148,0.5559859,0.12486024,-0.011530545,-0.78915644,0.47557124,0.5488689,0.18117818,-0.69124234,0.9282617,-0.4043464,0.028072165,0.7580761,0.7836956,0.13176732,0.49059036,-0.15119149,-0.21947944
1007200,0.25428474,0.3210361,0.14480355,0.6974057,-0.7249653,0.7563479,-0.046757735,-0.12754078,0.01805242,-0.27210307,0.7245643,-2.509319,-0.6196851,0.06239983,-0.09806943,0.09947597,0.39329413,0.1664864,0.071862966,0.30714,-0.536906,-0.32317898,0.33872798,0.24997169,0.23115727,1.2820716,1.5452936,-0.031193506,0.9757699,0.26971644,-0.39980844,-0.6964892,-1.3239865,-0.5732639,-0.19585769,-0.850599,-0.014623797,0.06484664,0.18980174,0.026688153,0.19006288,0.18517378,0.9783094,-0.3035938,0.5326194,0.34768313,0.7597239,0.32779405,0.105225205,-0.07483236,-0.38556442,0.27582732,0.4145045,0.24108835,-0.64073217,0.71294874,-0.2769098,-0.08725809,1.1225802,0.68555236,0.2201536,0.12751083,-0.13649225,-0.24787809
1014500,0.84675467,0.66707116,0.56045246,0.18659593,-0.181343,0.67715305,0.38874045,-0.35738772,0.18420988,-0.17627448,-0.4128647,-1.2817699,-0.7051888,-0.65528923,0.33260486,-0.41327375,0.38728234,0.6721112,-0.6060485,0.691745,-0.5894657,-0.096587226,0.3150554,-0.036527622,0.05046882,2.0356355,0.83127517,0.23131067,1.457857,0.19594768,0.421925,-0.6964949,-1.4270415,-0.26037788,0.10137456,-0.53913546,0.35258085,-0.25299004,-0.3262081,-0.013759222,0.06138578,-0.11227623,1.670926,-0.43156287,0.49690524,0.59574413,-0.36109862,0.18346187,-0.2004511,-0.33859608,0.7057668,0.6535195,0.10933971,0.44977415,-0.39295688,-0.019404622,0.18243234,0.23799479,1.4946777,0.7759778,0.8173099,-0.27891544,-0.2859386,0.5695315
1003601,0.30297238,0.44523716,0.033720154,0.5262298,-0.36999157,0.852576,-0.05601873,-0.09704679,0.008734607,-0.16431648,0.53962994,-2.1619494,-0.75315976,0.05056962,0.06672146,0.23226324,0.31967497,0.16766028,0.025933767,0.27281523,-0.62207156,-0.35001528,0.38628402,0.3158403,0.19014761,1.5625539,1.2989197,-0.149527,1.1217636,0.20581676,-0.25756532,-0.54728055,-1.2142733,-0.6116432,-0.26403174,-0.9219861,0.035181195,0.045190457,0.052479696,-0.0006477284,0.13702597,0.15382838,0.9261661,-0.19032322,0.5770197,0.4337899,0.6500947,0.34607607,0.105013065,0.022242252,-0.25259778,0.28430527,0.65724653,0.3262386,-0.4860929,0.76568013,-0.19848408,0.078797825,1.181517,0.7749846,0.07892942,0.13002302,-0.28130776,-0.05150493
5022601,1.4330797,-0.27634746,0.81678563,1.5692681,0.4115184,2.9139087,0.2929093,-1.020949,-0.0118684005,0.60145557,0.13748777,-0.844667,-0.22973347,-1.2320595,0.17765214,-0.38145646,0.03264044,2.204702,-1.7051929,-0.41298372,-1.6880257,0.4686047,0.22528762,1.9510274,0.46947008,1.3752514,-0.14455122,-0.050458,-0.09280278,0.017440496,-0.13778913,-0.09270305,-1.140189,0.03169708,1.509035,-0.8401295,-0.6610132,0.5171501,-0.30375928,-0.48643413,0.43398803,-0.28054497,2.000529,-0.65181696,0.8690699,0.997191,-0.44005057,0.5551971,-0.34037706,-0.8523794,0.20656312,-0.28657693,0.137636,0.6629932,-0.8400272,0.9094165,-0.1103661,0.8657659,1.114988,-0.027601015,1.8034692,0.6061003,-0.23208211,2.8645484
3060000,-0.31224528,0.030447787,0.48448327,0.9092211,-0.48583066,1.2676011,0.043920185,-0.5638037,0.10503907,-0.37516245,0.53501743,-2.3628302,-0.7758244,-0.44932,-0.40336883,0.4860498,0.5011351,0.19969635,0.18229577,-0.4909917,-0.65085655,-0.3809063,0.06910127,0.3317979,0.44798252,1.398044,1.2545689,-0.37422606,0.18157747,0.25083658,0.21821183,-0.5396929,-0.7864072,-0.6002064,0.18994087,-0.9442909,0.27000764,0.34592232,0.5101854,0.342478,0.1085667,-0.03363862,0.60590285,-0.2465202,0.79731643,0.8975754,0.5476314,0.6088427,0.15601331,-0.18992472,-0.34148407,0.21752793,0.5192989,0.4822695,-0.80537033,0.95813364,-0.28927377,-0.082226515,0.98169667,0.4521545,0.43434983,0.44572806,0.10380461,0.25713262
1010400,0.6587746,0.59614784,0.7535055,0.5498053,-0.47811756,0.6297773,0.076549254,-0.110976525,0.094870485,-0.12875924,0.61287683,-2.1174457,-0.5405404,0.2401189,0.20503658,0.10803209,0.3831875,0.372774,0.11830501,0.16631243,-0.2730332,-0.17950498,0.26268896,0.4562952,0.073623106,1.1964432,1.1801902,-0.11035667,1.0111127,0.4332996,-0.3719636,-1.0304017,-1.497168,-0.14215916,0.124535345,-0.46931747,0.26459375,-0.08712661,-0.22826405,-0.19118707,0.18980503,-0.084334224,1.3040679,-0.031054549,0.34589157,-0.06760295,0.39205956,0.18431865,-0.025203196,-0.17676564,-0.06061746,0.23213808,0.22424808,0.16855925,-0.50321704,0.4521285,-0.04808327,-0.0147480285,1.4447699,0.63406414,0.0977436,0.22429425,-0.35268486,0.2263893
4058700,-0.68053997,0.030308321,0.18306157,1.1178205,-0.72246814,1.2095428,0.4687814,-0.3927691,-0.49326423,-0.73200446,0.46108782,-2.908531,-0.44843683,-0.2728289,-0.11112946,0.09792151,0.63818324,0.060084864,0.17356491,-0.15191264,-0.1728374,-0.25401172,0.5531156,0.38654166,0.6593987,2.127687,1.0977939,-0.447487,0.84282875,0.30072898,-0.4039643,-0.10573787,-0.76482016,-0.8151252,0.063312516,-1.089858,-0.46868518,-0.3221992,0.10234914,0.35694337,0.9221318,-0.21039036,0.48740137,-0.09786205,0.6878147,0.36303377,0.7361486,1.4716741,0.9427807,0.27859905,-1.1697978,0.04806234,0.12176095,0.7551809,-0.7566037,0.82898676,-0.21023133,-0.16445363,0.39175323,0.19736718,0.4754017,0.7436502,-0.056292605,-0.32615122
4060300,-0.36801118,-0.120543465,0.17014433,1.0653955,-0.8362335,1.0331671,-0.23635231,0.045596145,0.03924448,-0.2268177,1.0742548,-2.4046185,-0.9253965,-0.034181222,-0.46298912,0.32022482,0.59597087,-0.36890188,0.5297193,-0.035091877,-0.39198405,-0.1620422,0.43013966,0.173637,0.7881701,1.491956,1.2351476,-0.43631488,0.6336316,0.42649004,-0.48247844,-0.4123824,-0.5132005,-0.82087445,-0.41454428,-1.2276814,0.15796311,-0.22654827,0.31694466,0.2789907,0.4017184,0.5461373,0.046964385,-0.018129151,0.7257451,0.6101831,1.0900649,0.7659016,0.29808822,0.049313944,-0.9750855,0.37341905,0.5565158,0.29238242,-0.65641767,1.2396427,-0.4777461,-0.05771817,0.43480283,0.8675365,0.18379122,0.47963032,-0.013604628,-0.29550502
5022602,2.523233,0.492671,0.7512842,2.284458,-0.18756789,2.7758837,0.21957587,1.576996,-1.5386741,0.20577236,0.4803249,-1.8553888,-1.3508608,-0.73458326,0.081054635,-0.27049145,0.57643664,1.4827347,-2.3277428,-0.18073909,-2.4862669,1.1254567,-0.21871798,0.15691279,0.29892436,0.26939094,0.13278894,0.7349944,1.1583459,2.248307,1.1693085,-0.95977235,-1.7893649,-0.9484343,2.8405352,-2.201111,-1.3535403,1.0375808,-2.2303114,-0.9913452,0.4782731,0.47340065,0.7540969,-0.367108,0.8997937,1.3114246,-0.28172448,0.7749467,-0.9733512,-1.455046,-0.57542944,-1.2454554,-1.2613457,-0.18286785,0.7853749,-0.7722474,-0.15666623,1.6793476,1.302008,-0.8438588,1.1108637,-1.8764143,-1.3837215,2.3813426
