GEOID,0,1,2,3,4,5,6,7
17031060500,0.0,0.16970525653542398,0.0,0.4787424096718003,0.0,0.34560644598091356,0.005945887811862135,0.0
17031060800,0.0,0.05446069964654879,0.0,0.0,0.0,0.910232731350392,0.03530656900305922,0.0
17031060900,0.0,0.18897210578468235,0.012383272267667254,0.08714853632020585,0.0,0.6652596965739177,0.012217200358370641,0.03401918869515616
17031061000,0.0,0.14065681567733582,0.0,0.1487739014991217,0.0,0.5873454869847302,0.11154797615584856,0.011675819682963674
17031061100,0.0,0.5556401087382957,0.0,0.003701483266636445,0.0,0.4320401102461331,0.008618297748934729,0.0
17031061200,0.0,0.13107354702035365,0.0,0.01857984468986537,0.0,0.850346608289781,0.0,0.0
17031061500,0.0,0.08455394019515353,0.0,0.0,0.0,0.8725214555880584,0.031015759573953396,0.011908844642834768
17031061800,0.0,0.1786615184058614,0.0,0.2406193838701769,0.0,0.5807190977239617,0.0,0.0
17031061901,0.0,0.149946733151684,0.0,0.16047204252469505,0.0,0.689581224323621,0.0,0.0
17031061902,0.0,0.0,0.0,0.12132456327276428,0.053989221286186904,0.8246862154410488,0.0,0.0
17031062000,0.0,0.15278649600372732,0.0,0.12429719461361596,0.003644448806476916,0.6494509704293128,0.02588624056988993,0.04393464957697725
17031062100,0.0,0.24100644551440067,0.015499270695870147,0.007629255094438675,0.00337046065120245,0.5935122775587892,0.10165179528110767,0.03733049520419102
17031062200,0.0,0.14704213256474993,0.0,0.08479518487507343,0.0,0.7420635764771828,0.026099106082993723,0.0
17031062300,0.0,0.1484109222855298,0.005090328685860572,0.0,0.018491200114269198,0.7696227799656667,0.004220643680965524,0.05416412526770822
17031062400,0.0,0.20466001842697676,0.0,0.03844326372509466,0.0,0.7528701729914302,0.0,0.004026544856498441
17031062500,0.0,0.3579040283596252,0.0,0.07769634033671347,0.0,0.5643996313036614,0.0,0.0
17031062600,0.0,0.2931082736690859,0.028913437551540955,0.02761017028986226,0.03887839744797622,0.5880890063793249,0.007541429075858061,0.015859285586351596
17031062700,0.0,0.2555997206786158,0.0,0.0757111145940131,0.0,0.6384808869135795,0.018711015389191524,0.01149726242460006
17031062800,0.0,0.1588267780625411,0.0,0.0,0.012853485856072988,0.8210219461564573,0.0018989452298130481,0.005398844695115505
17031062900,0.0,0.09166889498129599,0.0,0.03178190911627947,0.002658227813356398,0.86834867680454,0.001747377102561191,0.003794914181966991
17031063000,0.0,0.2563187670233694,0.0024395068382407877,0.18182365589435726,0.007500714030206896,0.46024699793899965,0.07126142273055801,0.020408935544267898
17031063100,0.0,0.30694676580138913,0.0,0.018058362012833052,0.004965784871112427,0.6481441424785722,0.017693169170718333,0.004191775665374695
17031063200,0.0,0.07130371743713855,0.0,0.032652394421575845,0.07293133722467693,0.7892475149188152,0.020011053659046527,0.013853982338747102
17031063301,0.0,0.16406729751826854,0.0,0.0,0.0,0.8330748809373255,0.0028578215444060332,0.0
17031063302,0.0,0.08782246285534138,0.0,0.07223025173362148,0.0,0.8195075374640677,0.020439747946969556,0.0
17031063303,0.0,0.0,0.0,0.550203084882721,0.0,0.4497969151172791,0.0,0.0
17031063400,0.0,0.4564508482512301,0.0,0.008743452637715525,0.0013568674561131948,0.5149552273149478,0.01665935809430733,0.0018342462456861083
17031070101,0.0,0.20463830318564627,0.0,0.017651936525779007,0.0,0.7760980459921404,0.001611714296434373,0.0
17031070102,0.0,0.30367179419573453,0.0,0.06481571404756137,0.0,0.6315124917567042,0.0,0.0
17031070103,0.0,0.17897750567551177,0.0,0.040919732917353006,0.0,0.7801027614071352,0.0,0.0
17031070200,0.0,0.2072883143408695,0.0,0.10096446939124837,0.003054277040357286,0.6773292435636689,0.0,0.011363695663855873
17031070300,0.0,0.18802627699398755,0.0,0.04068735682827899,0.007935020875674166,0.6925002003974325,0.06298056524121859,0.007870579663408267
17031070400,0.0,0.15243277622765727,0.0,0.06995648010058965,0.05291978857571878,0.7028045140892858,0.009583308048832404,0.012303132957916149
17031070500,0.0,0.10575541494548708,0.024049415147286073,0.027353625541766166,0.006294900701396538,0.826291093588804,0.0008581989846011972,0.009397351090659057
17031070600,0.0,0.10175980170784833,0.0,0.0,0.07072457999878921,0.8022377204916461,0.0066988279526845815,0.018579069849031692
17031070700,0.0,0.3899710220998726,0.01576059100714778,0.025973668415142714,0.006453935934759163,0.4499511989673854,0.1004170914431195,0.011472492132572879
17031071000,0.0,0.06138153111156563,0.0,0.3588202034889007,0.039675659818665485,0.5339610718976161,0.0035927080343575216,0.0025688256488945846
17031071100,0.0,0.12459867266415903,0.0,0.21989840880698278,0.0,0.5654293489557234,0.08518531748837749,0.004888252084757306
17031071200,0.0,0.11876529371702386,0.0,0.20216603850742387,0.22832870723146614,0.42955958433605856,0.018703987431089957,0.0024763887769374622
17031071300,0.0,0.07054423385432149,0.0,0.03029467600096608,0.003485220216850982,0.889473713636137,0.006202156291724358,0.0
17031071400,0.0,0.44698442686755896,0.007666010815209188,0.072218275086235,0.17252818414978294,0.2914639573614743,0.003980018341228474,0.0051591273785111125
17031071500,0.0,0.08729832265617801,0.0,0.060609493278550135,0.35934815848823953,0.476813457093805,0.015930568483227294,0.0
17031071600,0.0,0.02140402333412243,0.0,0.0,0.031209340213476516,0.9448098653632399,0.0,0.002576771089161074
17031071700,0.0,0.020156921763369178,0.0,0.10973927622008116,0.0,0.8594741609499855,0.007970414974589963,0.0026592260919742028
17031071800,0.0,0.06191045936467303,0.0,0.04823896649093965,0.0,0.8491644343217312,0.01582397851973369,0.024862161302922438
17031080100,0.0,0.04123865925868333,0.0,0.06754894900617656,0.014337406720561715,0.8679012903553882,0.008973694659190163,0.0
17031080201,0.0,0.025004153921213003,0.0,0.12785697127946422,0.0,0.8440513232872113,0.003087551512111323,0.0
17031080202,0.0,0.12756868253367823,0.0,0.018050146343798708,0.0,0.8065361780983143,0.015574899589169024,0.0322700934350398
17031080300,0.0,0.15119456579595406,0.012347973641716446,0.10993733885820986,0.0,0.6165320485860103,0.07408184937774623,0.035906223740363064
17031080400,0.0,0.1649348456783738,0.03423448938983896,0.08229197201812388,0.0,0.5888980380670434,0.04460979866719664,0.08503085617942324
17031081000,0.0,0.1520447086177104,0.006588868112292613,0.2653656855700399,0.04929778158771854,0.5224188432605196,0.0,0.004284112851718917
17031081100,0.0,0.12172380808004883,0.0,0.23656625228215697,0.0,0.63057498441334,0.007217890618634598,0.003917064605819609
17031081201,0.0,0.4328731737973424,0.0,0.1869736881993536,0.004009932889802583,0.3351118064725983,0.04103139864090312,0.0
17031081202,0.0,0.09854010345425857,0.0,0.004094972715125153,0.37431730976247174,0.5137080559228514,0.009339558145293202,0.0
17031081300,0.0,0.30774090817360394,0.0,0.0,0.13917012965789086,0.5338906293372142,0.0015130283100245356,0.01768530452126642
17031081401,0.0,0.1667728310485136,0.0,0.4988100451134658,0.0,0.12073281411147789,0.12088943406864022,0.09279487565790245
17031081402,0.0,0.037848829884154854,0.0,0.0,0.32527397042780076,0.5155963489376972,0.12128085075034721,0.0
17031081403,0.0,0.3083153185829578,0.0,0.012960660133468688,0.11828202917518867,0.40285430028525554,0.11346604401352113,0.04412164780960811
17031081500,0.0,0.5358446676430367,0.0,0.08477689746068091,0.0,0.2853225271801675,0.09405590771611484,0.0
17031081600,0.0,0.4701468957836752,0.0,0.0,0.0,0.3395611360141965,0.0779652349623415,0.11232673323978673
17031081700,0.0,0.6825978412259137,0.0,0.07444817871369093,0.0,0.20047514797775295,0.032693660649027255,0.00978517143361514
17031081800,0.0,0.4753529539999999,0.013611735880990107,0.03359623464416196,0.03999920417365813,0.33878797428766527,0.05969460557656643,0.03895729143695819
17031081900,0.0,0.10794528141665659,0.0,0.0,0.02607239867968477,0.7877093174093691,0.0033036220160235987,0.074969380478266
17031090100,0.0,0.05049351226055282,0.0,0.03085597376844982,0.0,0.9167762847564138,0.0013746671834767217,0.0004995620311067339
17031090200,0.0,0.05574865589958734,0.003237502570334451,0.01897911571690674,0.036864475362906185,0.8720164674627348,0.013014602933154915,0.00013918005437564077
17031090300,0.0,0.1089532573294957,0.10638017758691555,0.011064310506993077,0.14081948600188293,0.6327827685747129,0.0,0.0
17031100100,0.0,0.10771266058230557,0.03217666440872065,0.035674961378590185,0.029248992705718777,0.7888469649246581,0.0019600051579118367,0.004379750842094814
17031100200,0.0,0.0828942552010755,0.02677129546444086,0.0459677457689827,0.024736301739410726,0.8127524464548369,0.006039400933611375,0.0008385544376420848
17031100300,0.0,0.006582931860344672,0.0,0.16162200270971414,0.044495378320657454,0.7757078039115568,0.002529438453725297,0.009062444744001448
17031100400,0.0,0.021289315848260833,0.0,0.0,0.0,0.9754941666756278,0.002337425316829872,0.0008790921592815006
17031100500,0.0,0.0651481657235393,0.0,0.0559893993993255,0.06419147034931685,0.72854610187565,0.08528278172714293,0.000842080925025362
17031100600,0.0,0.07391278461762803,0.0,0.076974208794684,0.0,0.7272071388684765,0.12061506213858197,0.0012908055806294865
17031100700,0.0,0.016672709882543515,0.0,0.03602405277026017,0.0,0.9464885774870547,0.0,0.0008146598601415511
17031110100,0.0,0.0769027529353885,0.14168457692358147,0.0284807088216016,0.0,0.7079208397027275,0.044744631719592115,0.00026648989710890264
17031110200,0.0,0.18217971685985673,0.15885217394527432,0.0,0.013199166995606899,0.6400858648193801,0.00477474663492235,0.0009083307449596251
17031110300,0.0,0.031872127570271275,0.0,0.010316315532834354,0.022262153032146622,0.8645239541713455,0.07102544969340226,0.0
17031110400,0.0,0.049165902977670574,0.013314132465123989,0.0333602954252267,0.0,0.753194159047771,0.1416948995635392,0.00927061052066864
17031110501,0.0,0.03815156190236226,0.0073215261509306535,0.05217142788529704,0.0005726469203390078,0.9006256491340922,0.0011571880069787932,0.0
17031110502,0.0,0.12308048863336321,0.004830196516459379,0.05432539967973833,0.1056172863127682,0.5790817579141186,0.10897097544412346,0.024093895499428714
17031120100,0.0,0.018144490685608736,0.009986572552963513,0.030424074552969277,0.1314589405122149,0.8052839142302103,0.003992484150436578,0.0007095233155966954
17031120200,0.0,0.06504024816835541,0.0,0.03531035487094864,0.2346350845402035,0.5832045012234534,0.08050767826876873,0.0013021329282703839
17031120300,0.0,0.042933533250758334,0.007238522952522981,0.05281867892004997,0.01520373485547798,0.8671042459978565,0.006038162388094878,0.008663121635239251
17031120400,0.0,0.06616676478621676,0.0361816192834492,0.028516439394582142,0.009929798836588925,0.8146569379345181,0.03884393054291125,0.005704509221733549
17031130100,0.0,0.1070241233542822,0.002685947956805658,0.12177621262646704,0.0,0.7622704315068632,0.0007698262628541721,0.0054734582927277
17031130200,0.0008319203142772267,0.03329314982042877,0.19716999268043692,0.3524421062991407,0.20183988280180215,0.13313799187302575,0.07107865306428539,0.010206303146603098
17031130300,0.0,0.07654853575300612,0.0,0.02335299991380459,0.05093520655000614,0.813006107088646,0.03615715069453726,0.0
17031140100,0.0,0.17124617563570452,0.014911775609303003,0.034708722943443265,0.05176592141898878,0.7273674043925605,0.0,0.0
17031140200,0.0,0.13340285344405511,0.0,0.16565723416009345,0.0,0.6951402870086619,0.0007686925877296449,0.0050309327994598335
17031140301,0.0,0.23402497845599016,0.0,0.011434438042977633,0.0,0.7460670093626385,0.008473574138393647,0.0
17031140302,0.0,0.03685567379308822,0.0,0.18752243990584094,0.030843483119558746,0.7422166673921969,0.0,0.002561735789315225
17031140400,0.0,0.14385731624257042,0.03336034536119325,0.022814389294564016,0.001255939101875631,0.7180784234152965,0.03306066952484096,0.04757291705965918
17031140500,0.0,0.22618848406365769,0.006038794478116028,0.03805899420493122,0.0056765693323037525,0.723067195016068,0.0,0.0009699629049234277
17031140601,0.0,0.1612835124765759,0.006254272652936532,0.021828498362680557,0.0,0.7935803999401557,0.0,0.01705331656765125
17031140602,0.0,0.08597611886018486,0.013184156945268696,0.02836733549868726,0.038893480457633633,0.8083049013482929,0.025274006889932688,0.0
17031140701,0.0,0.17402289986339461,0.00559828055871084,0.0,0.0,0.5832971104259556,0.22227858839737918,0.01480312075455967
17031140702,0.0,0.11875859383366538,0.0,0.13843589489088173,0.0035682603372871047,0.7324721610966424,0.005277938515049353,0.0014871513264741122
17031140800,0.0,0.1134514715438162,0.011386613633697381,0.022288375235934653,0.004415148648216678,0.8390668443302168,0.0012606313917347168,0.008130915216383539
17031150200,0.0,0.13786843444141225,0.017086706118611215,0.03691111981150266,0.007126447708523021,0.6848385812452157,0.09730649125384638,0.018862219420888726
17031150300,0.0,0.08689489121569237,0.0008140885955398982,0.041127486322380835,0.19570688450427282,0.6660311522312663,0.001800667955336301,0.007624829175511468
17031150401,0.0,0.08435223053788765,0.0,0.03875934717247198,0.0,0.8768884222896404,0.0,0.0
17031150402,0.0,0.11305483878393126,0.0,0.07899767146230909,0.0,0.8057989910320524,0.0021484987217071975,0.0
17031150501,0.0,0.010429105575561228,0.0,0.02524228053893005,0.10923326607111225,0.8454457107382184,0.00016674719075198115,0.009482889885426107
17031150502,0.0,0.043202407123361604,0.0,0.09690427137456986,0.0,0.8598933215020685,0.0,0.0
17031150600,0.0,0.09446965944197747,0.0,0.022411650790265147,0.0,0.8811386016170922,0.0,0.001980088150665079
17031150700,0.0,0.07896531608800944,0.0,0.042251604778772454,0.0,0.8705246863895066,0.00044006317309466396,0.007818329570616794
17031150800,0.0,0.11778284523697101,0.0028224296296766377,0.02439514953692047,0.0,0.8457205714604197,0.009279004136012162,0.0
17031151001,0.0,0.022525222649228006,0.0,0.16439780426577785,0.0,0.8037815261214111,0.005938298924490403,0.0033571480390927693
17031151002,0.0,0.17014662375173448,0.09091196367866355,0.03654619576207337,0.0027482888780841373,0.6886191361091896,0.004543179048475541,0.006484612771779437
17031151100,0.0,0.11896321767126604,0.0,0.03721318190115879,0.07382364520260275,0.7680587436259669,0.0,0.001941211599005366
17031151200,0.0,0.10033254461069478,0.0,0.13212692256948294,0.0,0.7675405328198223,0.0,0.0
17031160100,0.0,0.1371157294150879,0.02250250622282162,0.019774173910377793,0.031627606313489945,0.7811136695253534,0.0031140077627055647,0.004752306850163699
17031160200,0.0,0.09216755556470858,0.1524161996287572,0.034853753263242165,0.005579330110477614,0.6057198595007245,0.103209383281465,0.00605391865062495
17031160300,0.0,0.13685149390640217,0.006753319582587577,0.0713496566214425,0.0,0.6626445526418163,0.11931542888795546,0.0030855483597958325
17031160400,0.0,0.18715128280249776,0.0208604172576809,0.019065053078606193,0.0,0.7696615891425893,0.0,0.0032616577186258436
17031160501,0.0,0.11525217384958775,0.011136048325743752,0.04530275479977565,0.0,0.8170131412956507,0.0,0.011295881729242119
17031160502,0.0,0.11707999243948639,0.0,0.01682446035802606,0.0,0.863271099954997,0.0,0.0028244472474906607
17031160601,0.0,0.15272969972994638,0.007831138715381724,0.06069199795978992,0.0,0.777072715246434,0.0016744483484479654,0.0
17031160602,0.0,0.06792506856697746,0.0,0.0061086564797965025,0.5052967293551845,0.4179148441656874,0.0,0.002754701432354068
17031160700,0.0,0.06980592363972012,0.005319477465876076,0.1062159415634918,0.09887480273670912,0.7037053137178144,0.0007640380855676287,0.015314502790820814
17031160800,0.0,0.1675220367034132,0.013501666801427488,0.04572221248806977,0.03361308146865091,0.7249852349119054,0.010171099252918274,0.004484668373615076
17031160900,0.0,0.05185455076040251,0.0,0.025934442285468148,0.08036627074872511,0.6707940091243433,0.16466225293906378,0.006388474141997156
17031161000,0.0,0.07560309446944431,0.0,0.10586420030654181,0.0,0.7268546246188624,0.089727473098737,0.0019506075064144761
17031161100,0.0,0.04753346241197104,0.14112022224144788,0.14485066786877474,0.0,0.6509010154035493,0.015594632074257108,0.0
17031161200,0.0,0.0400792760325076,0.18653975715614385,0.027619820415875573,0.11183315976025145,0.5620800526835688,0.06950458787487387,0.0023433460767789184
17031161300,0.0,0.24701864170489238,0.011289192677281143,0.0702124104602628,0.0,0.6629905267574033,0.0,0.008489228400160389
17031170100,0.0,0.07189424613638795,0.09635522827766718,0.5314763630238564,0.06819415630754558,0.135893034128039,0.0,0.09618697212650379
17031170200,0.0,0.037210918005987366,0.0,0.08171252388994965,0.0800822637962048,0.8009942943078583,0.0,0.0
17031170300,0.0,0.05520094142074173,0.022606666837473265,0.41225121560832473,0.0,0.5088484782310887,0.0,0.00109269790237157
17031170400,0.0,0.07669823137823577,0.0,0.005801727913267742,0.0,0.9170668379577628,0.00043320275073372355,0.0
17031170500,0.0,0.015789827212773777,0.0,0.023879647267362282,0.16393635827758807,0.7792498310131265,0.008306544155396138,0.008837792073753183
17031170600,0.0,0.016252932963270888,0.0,0.0409115663699585,0.0,0.9395624497121645,0.0002852626902176462,0.0029877882643883917
17031170700,0.0,0.023635141059190262,0.0,0.0,0.0,0.974393622890136,0.0,0.0019712360506737685
17031170800,0.0,0.07867691073207377,0.0,0.032382143651202455,0.0,0.8856724059986646,0.0,0.003268539618059181
17031170900,0.0,0.06012592381037515,0.0,0.0018106102023447603,0.0,0.9330440892641872,0.005019376723092857,0.0
17031171000,0.0,0.07419158736532644,0.0006846301304385179,0.026846478117433854,0.07615504741035761,0.8190446637635405,0.001647245762931937,0.0014303474499711014
17031171100,0.0,0.04661171106640147,0.0,0.09082118983085588,0.0,0.8600504099203412,0.0,0.002516689182401404
17031180100,0.0,0.06582642729281375,0.0028129030456437213,0.034568217620183875,0.02059322908447445,0.8677836300268127,0.0031948272632556455,0.0052207656668156795
17031190100,0.0,0.4050659602906298,0.10955770277927096,0.0,0.0,0.4823996867514325,0.0,0.002976650178666679
17031190200,0.0,0.13925430008897532,0.004807771583760455,0.054722716301810186,0.0027707027172301575,0.7920204460539103,0.0027175862184735987,0.0037064770358398993
