GEOID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
17031061800,1.1635835,0.578045,0.67951727,1.4661857,0.6671918,1.707233,1.0073247,1.2054206,1.7624294,-0.21666913,-0.44287473,-0.30817828,0.58836305,1.9874153,-0.45462036,0.2612754,2.860843,0.8689135,-0.059741113,-0.17762643,0.31083742,0.88919187,0.7268223,1.9447058,0.3124385,-0.1944305,-0.45819715,-0.00053724647,1.8242369,-0.19835138,0.2574854,3.1805246,-0.5060315,0.65192676,-0.06344838,0.18501805,-0.1868708,-0.42477202,-0.31724316,-0.64534116,1.487799,0.7868113,-0.015882991,1.8023554,-0.5138309,0.47132713,0.25038016,1.3309016,0.8930483,0.056545347,1.5300647,0.7218642,0.8649986,0.52889913,2.490621,0.94058025,0.23759362,1.5054265,0.55897903,0.6352206,0.38033217,1.5206392,-0.510773,1.5334643,0.22046307,0.21034124,2.5510924,0.2585166,2.0866601,-0.3719754,0.77010447,-0.07404609,1.2614372,1.666109,0.41270664,1.764025,-0.01028561,3.084352,-0.50939596,2.1588316,-0.4667392,0.15432838,0.00020819902,0.01205723,-0.5297092,1.0865138,0.4925782,-0.15598525,3.6617212,-0.11846529,0.7618235,1.8104112,-0.12712659,0.009897292,-0.58153415,0.47938228,-0.47777793,-0.8581569,-0.15692969,1.5222813,1.7960403,-0.14723447,-0.0712869,0.24528752,-0.3176501,1.9607742,-0.67942524,1.4293499,0.21852331,-0.15809202,-0.15579167,3.6996622,0.15569982,-0.22377901,-0.12429255,0.15429442,-0.02437222,1.8938943,-0.42761797,-0.3574338,2.4293988,-0.27834094,-0.33667496,1.4558084,0.2867989,-0.24045976,0.06867023,-0.3890372
17031061901,1.075529,0.6677436,0.6429763,1.5436383,0.64942753,1.7109747,1.0729382,1.3259866,1.6784849,-0.2389558,-0.36987746,-0.37141857,0.6556517,1.8198794,-0.5279504,0.29689455,3.193174,0.82936114,0.066302896,-0.23585324,0.27586392,0.89169085,0.6605762,1.8560928,0.3846789,-0.23776314,-0.4200658,0.16968402,1.8500196,-0.21029124,0.24161649,3.3702953,-0.43647856,0.61775947,0.34753975,0.21908101,-0.24033657,-0.34387526,-0.27327937,-0.641538,1.1496052,0.80319464,-0.05453126,1.8805122,-0.52804464,0.5392372,0.101050206,1.2895347,1.0092363,-0.010584176,1.5420885,0.53446,0.8805533,0.6461292,2.3839874,1.0124632,0.11432783,1.5711676,0.634139,0.70314056,0.38843822,1.5495154,-0.5362406,1.4781573,0.224708,0.14527787,2.6234722,0.39560312,2.1692932,-0.3336532,0.8287368,-0.19630057,1.4105304,1.7013474,0.45058647,1.422805,-0.11796945,3.358664,-0.5189691,2.2257478,-0.3876833,0.09253952,0.026930735,-0.111189626,-0.5892023,1.0329928,0.5353053,-0.12446202,3.6155953,-0.10751079,0.79243314,1.8750176,-0.15703937,-0.013743594,-0.57226056,0.45212683,-0.3883569,-0.8936697,-0.17698069,1.5911546,1.9092646,-0.05126372,-0.14607266,0.19638982,-0.2771213,1.8890011,-0.73669237,1.4029801,0.19474736,-0.14282398,-0.1714493,3.455101,0.14991626,-0.17343113,-0.25047094,0.12823194,-0.05254735,1.6669323,-0.3844149,-0.364534,2.1196916,-0.26075977,-0.3204912,1.3718176,0.29082146,-0.28007513,0.038600147,-0.37009156
17031061902,1.1450148,0.3589878,0.62265146,1.6017176,0.65108067,1.8206431,1.0116501,1.1258167,1.5892501,-0.21787867,-0.34477636,-0.3548206,0.84710824,1.6631843,-0.4894251,0.17580998,3.083709,0.76392,-0.01614865,-0.23154773,0.19801416,0.69324124,0.6811088,2.015248,0.28670093,-0.1322402,-0.33420202,-0.10750124,1.507198,-0.13468923,0.4498603,3.3625774,-0.52119696,0.6753375,0.36436749,0.080025494,-0.19369455,-0.31844923,-0.2627268,-0.553444,1.126829,0.88013655,-0.00225541,1.6896379,-0.47657496,0.67987376,0.45241556,1.3090732,0.9688064,0.19407606,1.5206584,0.7496836,0.94031066,0.36087286,2.194249,0.83142257,0.27639902,1.4375044,0.6015914,0.7943787,0.49927264,1.52731,-0.5309472,1.4671748,0.33388123,0.23439205,2.4629908,0.27845865,2.2018948,-0.35664412,0.8422507,-0.27739295,1.3032247,1.6966993,0.6174245,1.8139149,-0.074799776,3.0671883,-0.6227626,2.2855558,-0.4223634,0.20631132,-0.06348115,-0.04705526,-0.6182879,0.9381881,0.5862659,-0.16048479,3.5869365,-0.14242277,0.7556383,1.8338305,-0.18653882,-0.095861495,-0.4537106,0.40564767,-0.40643746,-0.8918196,-0.13771114,1.6492336,1.7994874,-0.11336463,-0.25775188,0.058802523,-0.16423802,2.0059052,-0.62906355,1.5504913,0.14891592,-0.18273288,-0.21750844,3.6867604,0.27716666,-0.19576657,-0.122433364,0.04428345,0.13838112,2.0615573,-0.38972187,-0.39247113,2.2743533,-0.31834137,-0.32256308,1.2509221,0.29010773,-0.37726712,-0.096403345,-0.4050209
17031062000,1.2338269,0.72095937,0.6708655,1.3385612,0.7329444,1.5367823,1.089464,1.1703532,1.8906412,-0.19593427,-0.4111399,-0.37967253,0.3537373,2.0513847,-0.45137674,0.51106954,2.9797697,0.8185363,0.013621312,-0.18565175,0.2950714,0.9050415,0.7104184,1.9323652,0.5971806,-0.26577717,-0.46777263,0.15666214,1.9862883,-0.2036024,0.12049304,3.009811,-0.4589963,0.42476973,0.15645884,0.056968026,-0.18785465,-0.38092822,-0.28548932,-0.645264,1.580385,0.7457485,-0.1446307,1.9608136,-0.56679016,0.34733987,0.066181876,1.034573,0.93474054,-0.19123536,1.4818791,0.4588217,0.8505657,0.76830435,2.4961724,0.92447114,-0.15538998,2.0818403,0.7037104,0.43154246,0.5011111,1.6200393,-0.5106925,1.400704,0.09893453,-0.13603273,2.8352325,0.5595219,1.8497202,-0.388284,0.6188272,-0.1780567,1.4876976,1.4661272,0.2370252,1.6073709,-0.116942555,2.9804142,-0.46356815,2.1945724,-0.42889827,0.01437594,0.008220375,-0.05305922,-0.5069018,1.2122097,0.6890951,-0.083244964,3.702591,-0.19253975,1.0465083,1.9527102,0.09439725,0.23067398,-0.54342073,0.43314633,-0.41920832,-0.8439399,-0.18223567,1.5326321,1.7010095,-0.042556755,-0.01448223,0.4639638,-0.33769673,1.9328063,-0.77067244,1.4275852,0.30219835,-0.19039838,-0.18061844,3.7908273,-0.104403764,-0.23635584,-0.21949677,0.2989682,-0.13715355,1.6753243,-0.36637166,-0.41233882,2.166791,-0.2328326,-0.36874402,1.553217,0.31712812,-0.2887832,0.26163888,-0.3451996
17031062100,1.3849537,0.97606945,0.6435816,1.2788503,0.71442723,1.3239498,1.0411339,1.1226132,1.8559521,-0.15699264,-0.4306255,-0.3659974,0.16631876,2.06018,-0.4361278,0.6015644,2.9154367,1.0560936,-0.0470279,-0.11064875,0.40750164,0.76216304,0.6581683,1.9447379,0.7950082,-0.29575145,-0.48142356,0.24718297,2.1183643,-0.20755452,0.20693724,2.7582345,-0.48552483,0.4686374,0.1257664,0.19852318,-0.20659113,-0.40993822,-0.30600443,-0.70285153,1.5823286,0.7026921,-0.1931524,1.6646119,-0.56590384,0.25078896,0.14890622,0.8198614,0.94971013,-0.2825828,1.3735625,0.32970306,0.82082075,1.0413239,2.5252728,0.9322116,-0.24515565,2.323924,0.6830819,0.21986538,0.3812072,1.6467671,-0.45957392,1.5485585,0.040163197,-0.17793135,2.9997382,0.6405847,1.6233468,-0.35937172,0.48479718,-0.12589636,1.444202,1.1673996,0.24879879,1.5639822,-0.00931976,2.7827265,-0.42995474,2.1386237,-0.39352357,-0.023102678,0.046762303,0.1354867,-0.3468173,1.2776731,0.7326173,-0.10122964,3.5648794,-0.23754883,1.135077,1.9534982,0.22579992,0.35135508,-0.53840744,0.3477174,-0.42180294,-0.799922,-0.16245727,1.5938137,1.5356632,0.045821905,0.040873416,0.60956186,-0.3776133,1.8989189,-0.8197793,1.4824598,0.37802163,-0.18260086,-0.14705597,4.0436263,-0.18812793,-0.2811574,-0.24078846,0.38566536,-0.04903558,1.5218945,-0.34152937,-0.46204418,2.2529175,-0.17002122,-0.33071733,1.5983381,0.32422355,-0.24722081,0.34296703,-0.38222253
17031062200,1.3164655,0.7034264,0.63657516,1.0968795,0.80377465,1.438521,1.3287374,1.1313807,2.1992288,-0.18116263,-0.44430262,-0.28213352,0.00637703,2.2762046,-0.42178026,0.749061,2.8904629,0.96659535,-0.03571176,-0.3428348,0.23917434,0.7022296,0.8274695,2.0730367,0.6414735,-0.29453295,-0.5352058,0.31355268,2.1349542,-0.11252829,0.00037576258,2.3382833,-0.32451627,0.09702689,0.17448205,0.10470575,-0.12563992,-0.3379713,-0.33882257,-0.7074915,1.819165,0.5211593,-0.28331462,2.049746,-0.59946686,0.04942989,0.091840394,0.99449885,0.8477378,-0.37132663,1.30713,0.25994235,0.7590046,1.2386801,2.601451,1.0598415,-0.39097768,2.5915887,0.89009225,0.083692506,0.5830616,1.574202,-0.50390434,1.0273377,-0.0090822,-0.31779832,2.9513655,0.6724249,1.4056643,-0.4000236,0.34443498,-0.24710143,1.6344838,1.1098484,0.107054956,1.6295061,-0.12076151,2.3803215,-0.33778173,2.12455,-0.40806136,0.016094431,0.025050774,0.11210893,-0.4195332,1.5324363,1.0087259,-0.08198387,3.784807,-0.209886,1.3161722,2.025546,0.4283328,0.4958985,-0.60451853,0.57256496,-0.4207785,-0.84679925,-0.18458651,1.4373947,1.5363678,0.03366106,0.23128077,0.80728275,-0.37649786,1.8802718,-0.75120795,1.3562254,0.44162637,-0.24734002,-0.15370798,4.0253944,-0.36959678,-0.26308948,-0.33499742,0.40594235,-0.18010296,1.5577544,-0.39444935,-0.46156427,2.3093278,-0.2834215,-0.40525156,1.7753403,0.3215934,-0.2330654,0.48464707,-0.2814994
17031062300,1.3122324,0.6759624,0.55794924,1.0911591,0.7843831,1.6213846,1.3239154,1.0555762,1.9423954,-0.19109868,-0.44210023,-0.3137617,-0.054788806,2.249261,-0.40678498,0.75824153,3.028978,1.0465517,0.024124172,-0.27419057,0.283373,0.84107983,0.78303504,1.9403614,0.69390845,-0.2858366,-0.51262856,0.22098988,2.0965466,-0.20569557,0.08729109,2.561264,-0.3439713,0.13261226,0.27829492,0.2307608,-0.17663321,-0.31196737,-0.37245697,-0.71425825,1.5429385,0.53223634,-0.28924316,2.0587564,-0.563724,0.11748314,-0.03546398,0.86350524,0.84048355,-0.4176416,1.2354434,0.27856684,0.7388155,1.2741828,2.5733025,1.1530966,-0.43448302,2.7868056,0.7636559,0.060849488,0.24942704,1.6270678,-0.45108593,1.2437866,-0.003964063,-0.31464237,3.0604303,0.7447341,1.3016468,-0.3819616,0.2906069,-0.22800203,1.6795563,1.120722,0.38265875,1.5597273,-0.1133395,2.449775,-0.3757165,2.1123648,-0.37017363,-0.037665077,-0.030440874,0.07377888,-0.3549627,1.483724,0.93542343,-0.0037080497,3.692785,-0.20858188,1.3235619,1.8178046,0.44841355,0.5343828,-0.54004836,0.45833582,-0.42289567,-0.77053803,-0.19859439,1.5748092,1.6825879,-0.0027857944,0.22719964,0.8050072,-0.35979372,1.5942564,-0.7777313,1.4573792,0.47800532,-0.23812428,-0.18752167,4.1457834,-0.35168362,-0.21573974,-0.3185544,0.46070483,-0.11821533,1.3856913,-0.30436304,-0.47997063,2.2255197,-0.23949027,-0.4096303,1.817331,0.33875585,-0.2916596,0.49719322,-0.34039623
17031062400,1.2403116,0.68524456,0.41688323,1.143307,0.79901934,1.6010469,1.5427998,1.0347198,2.1157053,-0.20376414,-0.40318796,-0.27754247,-0.08246176,2.4172993,-0.46296436,0.7263483,3.1435628,0.9241145,-0.074416935,-0.40737283,0.42783323,0.46694952,0.85730463,2.04291,0.4921952,-0.23431018,-0.5196062,0.44527972,2.1201668,-0.17556754,-0.0015780106,2.297056,-0.35263944,0.10163591,0.27463838,0.24280857,-0.15511948,-0.14504302,-0.37493473,-0.7313139,1.5947323,0.49655572,-0.32370782,1.9635494,-0.5989871,0.098795034,0.10594588,0.98050725,0.89275014,-0.4103552,1.2770319,0.23520136,0.77942336,1.185053,2.5540872,1.2923403,-0.3638546,2.5786018,0.61815596,0.08704433,0.40219003,1.604006,-0.4961939,0.73531485,-0.051050663,-0.289338,2.9205382,0.6727865,1.3725799,-0.42086,0.41458982,-0.30255613,1.7332921,1.1870668,0.22895794,1.4365373,-0.10451882,2.354769,-0.33611804,2.2555697,-0.38204592,0.026707478,0.004740581,0.20864576,-0.44354475,1.5743207,0.9279384,0.017534256,3.744763,-0.20266664,1.2719841,2.0136514,0.42211077,0.530792,-0.58749783,0.53060603,-0.41311538,-0.82564926,-0.2178948,1.4826679,1.6637635,-0.081048794,0.33309153,0.77991766,-0.34963223,1.7172726,-0.7953125,1.4198294,0.38603398,-0.2594187,-0.14037123,4.232728,-0.3330641,-0.09955287,-0.41880858,0.400035,-0.072036386,1.397717,-0.426492,-0.4597873,2.2713847,-0.25401506,-0.39543828,1.772839,0.30893198,-0.2678692,0.46593264,-0.28037214
17031062500,1.3039876,0.74835396,0.56147677,1.2087554,0.78744924,1.4264318,1.3786225,1.1369475,1.9977686,-0.18373261,-0.44549987,-0.36309844,0.17965846,2.1876938,-0.3994089,0.72178745,2.9484932,0.9187574,0.039217453,-0.31872678,0.41725755,0.8494416,0.790407,2.078657,0.57481676,-0.2742889,-0.4682707,0.2448091,2.102113,-0.15931797,0.003184747,2.489843,-0.42893708,0.32527006,0.09145568,0.14897119,-0.17729582,-0.3455317,-0.33863983,-0.6485109,1.6057317,0.5790848,-0.27536434,1.8714223,-0.6087291,0.103956886,0.06663939,0.8989562,0.86210805,-0.41615072,1.3583837,0.24816914,0.8756179,1.126456,2.5565276,1.1587576,-0.34826255,2.414467,0.66411614,0.1937373,0.45386824,1.6571851,-0.52702135,1.1332579,-0.040562436,-0.27704716,2.987237,0.71499544,1.5042454,-0.41602117,0.49549156,-0.07536571,1.5117024,1.1904433,0.28425354,1.5681213,-0.069452316,2.6308196,-0.35917127,2.1548781,-0.45527172,-0.04391674,0.044611245,0.035813943,-0.4162046,1.4558012,0.8545,-0.046405192,3.6509643,-0.2328985,1.1740887,1.845395,0.32460603,0.5049882,-0.55651003,0.41152632,-0.4454583,-0.803748,-0.1948806,1.5474945,1.6190366,-0.10334219,0.1991567,0.7106995,-0.37419766,1.7837907,-0.83342797,1.3701618,0.43775403,-0.21827391,-0.14293076,4.126948,-0.27860373,-0.22661959,-0.27101672,0.42875063,-0.024679273,1.4485098,-0.35720578,-0.4509115,2.190256,-0.24904975,-0.35819975,1.7209656,0.20045687,-0.20677865,0.4720541,-0.33617127
17031062600,1.2211406,0.8049962,0.5680495,1.0819032,0.8058374,1.5981568,1.2489235,1.0186806,2.0802994,-0.20070341,-0.3905632,-0.21877842,0.121357486,1.9838716,-0.41454417,0.740468,3.0305393,0.9163459,0.108349174,-0.39121732,0.3284535,0.8061784,0.7819329,2.1994395,0.5065649,-0.3040288,-0.48591533,0.1344847,1.8501971,-0.071467645,0.14675498,2.593974,-0.3568474,0.17011876,0.29812175,0.15045746,-0.14830375,-0.37489894,-0.31977257,-0.6531543,1.6888614,0.5983124,-0.24020353,2.1740127,-0.5806306,0.09346604,0.039647147,1.13241,0.9189583,-0.32412094,1.3593068,0.34417662,0.72938955,1.1566261,2.580606,0.91370404,-0.3400638,2.405707,0.7358865,0.2196061,0.6609565,1.5389395,-0.46664,0.99957275,-0.011036288,-0.25565267,2.8961592,0.6116401,1.5093125,-0.34754777,0.41469076,-0.13605665,1.6586952,1.2318763,0.17705818,1.6270338,-0.15000287,2.4393995,-0.38069868,2.1384165,-0.4336205,0.028122075,-0.04319413,0.1648837,-0.4407295,1.4330506,1.0143371,-0.162719,3.863339,-0.088789485,1.1896254,1.7958626,0.43644553,0.406628,-0.61727357,0.5330349,-0.4072193,-0.8895885,-0.1920061,1.4804114,1.5308161,0.24219826,0.1455929,0.7392373,-0.36068654,1.8339899,-0.67874956,1.4178183,0.39381027,-0.22101724,-0.12824301,3.9609506,-0.31269473,-0.26284066,-0.3578499,0.35747355,-0.11357127,1.6587001,-0.31980813,-0.45758802,2.1195166,-0.37737432,-0.429113,1.7418262,0.2147815,-0.32089972,0.43586686,-0.3601112
17031062700,1.256155,0.6653904,0.7324101,1.0920969,0.81129557,1.5952678,1.1356596,1.0479044,2.1191983,-0.17198557,-0.35764745,-0.33059645,0.07888371,2.0002334,-0.39620766,0.7493473,2.9474192,0.7949263,0.048437558,-0.3314268,0.26524255,0.9313359,0.74095285,2.1085007,0.65324926,-0.26236892,-0.5184056,0.12257314,1.9856604,-0.09876356,-0.04571349,2.6956499,-0.35471562,0.07610603,0.2296219,0.01936657,-0.118440144,-0.37976646,-0.25898796,-0.6229126,1.6862607,0.58619994,-0.25594303,2.17452,-0.62988895,0.0911383,0.062288314,1.081223,0.888666,-0.3422362,1.328632,0.32102713,0.77545774,1.040988,2.6330748,0.99462587,-0.38039958,2.5039918,0.7935536,0.30561882,0.6192477,1.588443,-0.49483973,1.094634,0.05930829,-0.3117988,2.9188643,0.6702497,1.4801378,-0.3997187,0.40563524,-0.20640284,1.5234475,1.1006311,0.08347709,1.6032686,-0.15498534,2.4428122,-0.36702448,2.0893223,-0.43003738,-0.037072748,-0.029655434,-0.015926681,-0.4876588,1.4655066,0.91191083,-0.12832105,3.964964,-0.20619428,1.3042501,1.9391178,0.38842106,0.46798462,-0.5670254,0.63853025,-0.42911702,-0.8432089,-0.16987787,1.501423,1.5564235,0.051408634,0.1867221,0.7678474,-0.3193377,1.9604384,-0.7499534,1.2699199,0.43367773,-0.22775504,-0.18232854,3.9681363,-0.3453946,-0.22277102,-0.23560569,0.43607044,-0.16014704,1.7402442,-0.3620935,-0.4586783,2.1425757,-0.32512516,-0.45683122,1.7674373,0.24605191,-0.35745478,0.5071701,-0.28285295
17031062800,1.2713082,0.7433078,0.8100074,1.1244667,0.9114105,1.7215343,0.99561816,0.8342271,2.0770576,-0.08981015,-0.35294196,-0.2711912,0.10054875,1.9029865,-0.3757384,0.7007698,2.6119666,0.79381526,0.06602864,-0.3618182,0.3714187,0.900841,0.8020231,2.289841,0.55113804,-0.2163356,-0.51910174,0.12631577,1.8222997,-0.122742005,0.2881342,2.5855858,-0.4654181,0.08780722,0.251997,0.0033432096,-0.105226524,-0.39440843,-0.109390415,-0.5604805,2.005336,0.6074913,-0.17422771,1.9683278,-0.6013717,0.03606937,0.07499931,1.0981679,0.74548686,-0.3352554,1.3550363,0.5143278,0.65710294,0.85242486,2.5889487,0.6251489,-0.35041094,2.454303,0.65795255,0.25612217,0.60556567,1.5459375,-0.4052693,0.8431856,0.1589428,-0.3472029,2.8388917,0.5660751,1.455785,-0.33893397,0.37293708,-0.06669544,1.442481,0.8689346,0.005448777,1.5966911,-0.06951393,2.174018,-0.37453926,2.085352,-0.5015824,-0.023282886,-0.12705117,0.109842286,-0.49270403,1.4548175,0.95913815,-0.19220379,4.280351,-0.21209233,1.2716739,1.9662389,0.4645712,0.4487677,-0.60340863,0.5360658,-0.4792537,-0.8091428,-0.16197433,1.5327059,1.2111921,0.43410763,0.21290596,0.7969631,-0.2117052,2.4197907,-0.6701987,1.4246427,0.39100873,-0.18048048,-0.13504279,4.1065197,-0.34685043,-0.25955972,-0.264059,0.4574824,-0.012450814,1.9417421,-0.37416032,-0.47290027,2.119303,-0.39257225,-0.48968384,1.7817839,0.29301876,-0.5216656,0.45555425,-0.30305338
17031062900,1.299478,0.7006288,0.6161958,1.0412046,0.8192022,1.3942646,1.3637106,0.9882086,2.1818566,-0.20008813,-0.36361519,-0.36295608,0.26464307,2.0968723,-0.33311123,0.838792,2.9728568,0.81067985,0.21795228,-0.40117624,0.27972737,0.9504238,0.7749364,2.1681266,0.5916836,-0.29155925,-0.45546138,-0.0032408983,2.037334,-0.08863766,0.012147859,2.8231382,-0.4087406,0.13568105,0.16051254,-0.030997131,-0.13338825,-0.4013468,-0.24088141,-0.53591835,1.479157,0.6286351,-0.30431867,1.9580221,-0.63190556,0.055188786,0.0790463,1.1284369,0.84622324,-0.46106118,1.3158145,0.27217594,0.8152919,1.1678528,2.5527582,0.944342,-0.42110157,2.4406357,0.7855876,0.3394362,0.5766136,1.610651,-0.5227663,1.1009089,-0.024360798,-0.33565217,3.0696354,0.7328966,1.4175594,-0.42205107,0.43342572,-0.06501885,1.3775351,1.2222382,0.36763665,1.5652385,-0.168557,2.4856842,-0.41309023,2.05336,-0.48236126,-0.09003359,-0.044777624,-0.01952207,-0.50149983,1.4517761,0.991394,-0.18388994,3.9876735,-0.20043641,1.1939367,1.7381516,0.45639107,0.5558202,-0.54942685,0.5844835,-0.4459165,-0.82497525,-0.24269453,1.5275838,1.4630558,-0.07082367,0.18007052,0.88602734,-0.3080818,1.9380367,-0.75972176,1.2842077,0.4975432,-0.18626857,-0.1608212,4.145462,-0.32279244,-0.20632029,-0.22413291,0.50572765,-0.07899091,1.6815467,-0.28840065,-0.4698933,1.9116963,-0.37303913,-0.43235004,1.7669055,0.13779885,-0.37949497,0.54064554,-0.3170703
17031063000,1.2200445,0.73017883,0.6454857,1.328637,0.70429635,1.6138356,1.1706603,1.2013749,1.8626522,-0.19491349,-0.42172563,-0.332393,0.41184136,1.9414041,-0.41999972,0.44365543,2.8935306,0.8793633,0.04047605,-0.2203767,0.3517249,0.7975932,0.7786481,1.9857,0.4763105,-0.19699529,-0.4710778,0.12266876,1.913568,-0.16771999,0.16781107,2.7860749,-0.45609802,0.4330802,0.1430773,0.13704515,-0.17479825,-0.3839762,-0.3021962,-0.6484746,1.4687753,0.7250796,-0.08211501,1.8798347,-0.5381656,0.31118122,0.2376921,1.2105365,0.9367452,-0.10504359,1.4053032,0.4759401,0.8155118,0.9036511,2.37987,0.93750226,0.021577999,1.9356456,0.673643,0.3933885,0.43420255,1.5277238,-0.49717015,1.3252237,0.17152247,0.01287435,2.7045934,0.4528126,1.7988374,-0.3628249,0.6269702,-0.21498665,1.3550347,1.3382335,0.26645973,1.6133268,-0.011357206,2.7992394,-0.45576072,2.2454963,-0.4267757,0.11408452,0.123725824,0.0014551133,-0.46548328,1.2290354,0.70071787,-0.13209805,3.5628781,-0.115645915,0.94947416,1.844541,0.082445264,0.22899693,-0.563585,0.4946336,-0.4105203,-0.85638803,-0.14909501,1.5612352,1.7064592,-0.023096919,-0.006510921,0.454583,-0.32576632,1.9847442,-0.7275506,1.3807161,0.30779815,-0.19607048,-0.15956604,3.8815718,-0.045718893,-0.24343781,-0.12259331,0.2519434,-0.027485952,1.747494,-0.42319894,-0.40472186,2.280111,-0.24058227,-0.30183685,1.447187,0.2845062,-0.2574981,0.24019532,-0.33283848
17031063100,1.2049935,0.71645343,0.5988412,1.2978748,0.71916366,1.7005527,1.1725979,1.1131275,1.8841985,-0.21213675,-0.33646458,-0.3428923,0.41697747,1.8727286,-0.46092072,0.5236301,3.0566115,0.75823,0.08607413,-0.3050151,0.25089955,0.8701265,0.70051044,2.117053,0.4940238,-0.24217325,-0.46132082,0.1449105,1.950181,-0.11789996,0.123,3.0975366,-0.42886376,0.36607143,0.25009185,0.022367746,-0.17723304,-0.31563303,-0.25140908,-0.6116848,1.385326,0.75859755,-0.13097253,2.0196297,-0.5656334,0.34406272,0.16215557,1.2897241,1.0042167,-0.18510062,1.4601101,0.44177136,0.8017385,0.79835844,2.4165668,0.88106304,-0.12716684,1.9893689,0.7038473,0.5423456,0.496381,1.5873305,-0.5174134,1.3546551,0.1367124,-0.08089762,2.8058467,0.5098299,1.8595834,-0.37887996,0.6729629,-0.19617763,1.4228674,1.52706,0.28582874,1.5708742,-0.13358545,2.892332,-0.47939128,2.2702603,-0.41564542,0.028460562,-0.03817021,-0.038550973,-0.56673896,1.214082,0.74417925,-0.12433671,3.762003,-0.12510069,0.98328096,1.8030707,0.12174484,0.23922056,-0.5573821,0.4466768,-0.40463865,-0.8773812,-0.18678045,1.5674026,1.6808336,-0.014333069,-0.047703624,0.4664069,-0.29284397,1.8489068,-0.7292234,1.342448,0.29236567,-0.1808616,-0.15994023,3.7734861,-0.117620066,-0.20454225,-0.24316964,0.287189,-0.04461138,1.6947026,-0.3518846,-0.43588358,2.023687,-0.3307713,-0.36649752,1.511807,0.20707786,-0.36083323,0.2448827,-0.31788963
17031063200,1.3145792,0.7469347,0.52410156,1.3966516,0.7254075,1.7637892,1.124473,1.0578191,1.930263,-0.1873005,-0.35535404,-0.31210512,0.46290994,1.7448192,-0.4691918,0.4082626,3.0233657,0.8062851,0.00016958266,-0.28002292,0.2884072,0.67369187,0.66312164,2.0500574,0.3761567,-0.24331269,-0.43373948,0.09523651,1.7029389,-0.0946566,0.28550124,2.9940362,-0.48171437,0.53957677,0.1908188,0.08660846,-0.16863829,-0.3359829,-0.3025989,-0.63499343,1.4923363,0.8195434,-0.113650486,1.8656025,-0.5042423,0.43382975,0.2600724,1.2099984,0.9599498,-0.069671005,1.5163944,0.52951187,0.83350265,0.7188899,2.521489,1.0064089,0.010445222,1.8253751,0.4418561,0.60542595,0.52061015,1.5653455,-0.4868036,1.2259078,0.14810435,0.02850905,2.8137162,0.40775204,1.9849061,-0.36962995,0.6909959,-0.21988232,1.5948806,1.4602697,0.32939515,1.743943,-0.13403702,2.912456,-0.51701784,2.2619395,-0.42064416,0.07064758,-0.01194486,0.14096464,-0.53750795,1.1649293,0.81389934,-0.19388169,3.6319208,-0.1361314,0.9532366,1.9025245,0.047838733,0.0918711,-0.53192854,0.5398464,-0.39127597,-0.86808,-0.15029255,1.5367043,1.685581,0.012801886,-0.11188409,0.42674285,-0.31218126,1.8947551,-0.71578455,1.3856816,0.2385381,-0.19349074,-0.15340734,3.8792934,-0.027967766,-0.26953074,-0.2162787,0.19469038,0.03796947,1.7221448,-0.38714206,-0.42249987,2.2288423,-0.33311528,-0.36433062,1.4606277,0.2423724,-0.35778183,0.131296,-0.39713103
