GEOID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
17031170800,0.9111899,0.87033534,0.8608145,0.74961364,0.7440319,1.0371169,1.0006117,1.072255,0.8259399,0.40061426,0.60790527,0.56865877,0.76692593,0.88994557,0.47546536,0.62329984,0.66825604,0.55119187,0.90532386,0.85377294,0.3979196,0.87438333,0.9840849,0.9672196,0.6215144,0.9288624,0.99250364,0.7682692,0.64673203,1.087355,0.6651093,0.6074822,0.42781448,0.9148849,0.7278919,0.8355508,0.69787896,0.8734112,0.5767775,0.5800681,0.91015,0.4621666,0.6373412,0.5413303,0.54449916,0.5953845,0.6991584,0.82874703,0.6423868,0.5535412,1.0084858,0.8140995,0.919855,0.7218392,0.61391616,0.6071151,0.86879575,0.40192705,0.51886076,1.2387332,1.0887058,0.78979427,1.1148888,0.73437715
17031170900,0.77205616,0.7365489,0.95148146,0.55776477,0.75924957,1.1114814,1.0077767,1.1721934,0.91614217,0.39760536,0.60685706,0.35643077,0.6071112,0.972195,0.34973004,0.6821278,0.56346923,0.6510992,1.0350388,0.86361027,0.332784,0.9909264,0.9330913,0.740315,0.5987467,0.91373414,1.0795039,0.7645304,0.6810165,0.9919699,0.7861228,0.6562366,0.45052814,0.97660875,0.75392467,0.6236926,0.7182778,0.89824784,0.5543808,0.52429295,0.92914224,0.45912856,0.45264107,0.39785796,0.55609393,0.64177656,0.70730925,1.008652,0.56572264,0.5077689,1.1934321,0.71978,0.99861276,0.62324417,0.5600585,0.6494602,0.9274951,0.3743705,0.48742598,1.2585402,1.1531435,0.89480245,1.1713759,0.8757985
17031171000,0.91250384,0.94298923,0.9449871,0.7589847,0.6121646,1.0992969,0.996668,1.130573,0.82726824,0.44846988,0.65745986,0.46274647,0.7680851,0.88366425,0.43105066,0.67630917,0.70306623,0.50684404,0.8565626,0.8377197,0.3809871,0.90980756,1.0245365,0.9818533,0.61100477,0.91703576,0.9775564,0.80266666,0.5976885,1.047106,0.6893356,0.60985076,0.4855951,0.99162376,0.7436389,0.805776,0.69446135,0.8794534,0.5660089,0.5941856,0.9036577,0.47185373,0.5179616,0.6113406,0.60149395,0.58564925,0.73036194,0.912459,0.5427099,0.575197,0.941363,0.7716711,0.92357624,0.7812084,0.56910616,0.5957598,0.87978035,0.42910346,0.48102808,1.2524995,1.1300623,0.71927655,1.1784278,0.724363
17031171100,0.80769587,0.86067474,0.9624929,0.67607737,0.60433424,1.0355161,0.9353329,1.1420133,0.8663143,0.43544886,0.60522354,0.53478485,0.7324482,0.8182288,0.4361992,0.6379777,0.74096614,0.5521345,0.82988334,0.833475,0.41491154,0.95816404,0.9990909,1.036438,0.5800835,0.93020487,0.93712413,0.7720374,0.73685247,0.9071393,0.71438193,0.64109004,0.47756088,1.0292718,0.7146822,0.7918005,0.6806662,0.85645336,0.6206175,0.5968342,0.802973,0.4827903,0.5970338,0.5579343,0.5829564,0.5664259,0.7815176,0.9504755,0.52874875,0.5292992,0.9711307,0.81544274,0.84938097,0.7678697,0.57406735,0.56747305,0.8448484,0.39952245,0.47102717,1.1906072,1.1655566,0.8147272,1.1072637,0.7393776
17031180100,0.8135612,0.8957163,0.9081937,0.6964959,0.5662067,1.0118128,0.92346257,1.0970306,0.8807039,0.44503492,0.61894596,0.47803557,0.5832024,0.88737357,0.47330207,0.6176903,0.6594372,0.4763311,0.794075,0.7595167,0.30911666,0.9465989,1.0475874,0.83639604,0.602907,0.9760155,0.9351052,0.76486516,0.6568556,1.0140135,0.740071,0.6016898,0.45196867,0.99807036,0.7096227,0.797796,0.7310294,0.8185135,0.5894111,0.53582186,0.874786,0.52079695,0.64103925,0.5548796,0.5871061,0.5670359,0.711268,1.0227869,0.5854567,0.5460455,1.0314996,0.8272278,0.8750876,0.79611504,0.5685596,0.6218348,0.84401214,0.461504,0.509271,1.2244755,1.167396,0.7900632,1.1305777,0.7580567
17031190100,0.8845595,0.74033135,0.9807574,0.7161125,0.7451033,1.1764505,0.9279676,1.2391806,0.91070944,0.4110145,0.67275834,0.4686275,0.7676462,0.82783043,0.51149416,0.61583686,0.63500166,0.5970666,0.9109777,0.7906167,0.4009655,1.0350113,0.88086617,1.0415207,0.59617805,0.9653438,0.9544779,0.7847925,0.75631,1.128938,0.80466676,0.57902896,0.39454526,1.0955671,0.68441534,0.6893223,0.7809802,0.79160523,0.6009381,0.62345994,0.94960344,0.47734123,0.5717457,0.51719224,0.54498357,0.586812,0.7941266,1.0036633,0.59130675,0.55297154,1.0939912,0.8775171,0.8641249,0.732936,0.6570465,0.6550734,0.89697874,0.38538742,0.54920864,1.3347154,1.2832533,0.8457606,1.1413333,0.75099885
17031190200,0.80979824,0.94422466,0.96846175,0.5780364,0.65414417,1.1253496,1.0274082,1.168776,0.9475235,0.40259793,0.62209415,0.45640674,0.59785724,1.0029361,0.52796584,0.64710784,0.5877329,0.46276337,0.84627455,0.8647268,0.32635427,0.99257755,0.9927813,0.9658383,0.5492131,0.90409315,1.0686288,0.79122597,0.7056785,1.1052873,0.78697383,0.65539956,0.42728353,1.0440578,0.73931384,0.65579593,0.78700376,0.8362848,0.61138767,0.55467004,0.94231445,0.38866454,0.50017637,0.6192737,0.5842042,0.60216403,0.7358062,1.0456345,0.5939784,0.574641,1.0413845,0.87072575,1.0150962,0.6867381,0.60260105,0.6315811,0.91034025,0.46771878,0.5531746,1.3149345,1.2252634,0.76061577,1.1868237,0.867548
17031190300,0.9202385,0.83729595,0.90204203,0.7552823,0.6755756,1.0408351,1.0206096,0.99032974,0.894238,0.3845282,0.68702084,0.5228891,0.7283368,1.0039103,0.39441246,0.7329768,0.64877504,0.60374767,0.9189748,0.8326869,0.45370007,0.8542211,1.0659103,1.0688028,0.6693976,1.0868413,1.0173112,0.7614646,0.65174377,1.0516644,0.69750386,0.58173543,0.41414797,0.8975348,0.7612593,0.78959507,0.7002375,0.8374162,0.56309086,0.52264184,0.9378317,0.54494643,0.7593906,0.45337075,0.5388878,0.5914532,0.6739342,0.9044482,0.60254365,0.54068196,1.0903373,0.7869008,0.9205625,0.8308861,0.6472666,0.6249652,0.88939226,0.40912282,0.45468825,1.2329638,1.0739962,0.79114205,1.1169552,0.7856609
17031190401,0.832487,0.88237107,0.949939,0.6349957,0.6620078,1.1191106,0.9430918,1.1027079,0.8286943,0.44310164,0.6297859,0.4093259,0.76223624,0.9215885,0.48122934,0.7203978,0.64657485,0.5484066,0.84085536,0.8102317,0.42656448,0.94327193,1.0002428,0.9960412,0.62472874,0.8844812,0.94021976,0.7668338,0.78033155,1.0001385,0.7095195,0.59857416,0.4834317,1.0045717,0.72916305,0.7445065,0.70164084,0.87553877,0.5807055,0.57793766,0.9349817,0.50290066,0.47537607,0.5299984,0.54644936,0.5811612,0.7397498,0.9565028,0.519197,0.54036885,0.93946797,0.74931645,0.9309253,0.75471014,0.61045295,0.6079713,0.8343283,0.42170876,0.50542367,1.2273455,1.1347115,0.6928921,1.1637304,0.74901414
17031190402,0.81757724,0.96162975,0.9547782,0.66041934,0.650573,1.1040215,0.9954032,1.0958477,0.85672235,0.39725512,0.6476879,0.5985545,0.7559719,1.0145888,0.41129398,0.7169468,0.68188137,0.5446566,0.88470596,0.93473375,0.39276665,0.92543256,1.0322752,1.0317904,0.6326546,0.9419036,0.9701915,0.7541589,0.6083194,0.8833425,0.70137274,0.6335378,0.44475037,1.0310287,0.7926827,0.7179872,0.65398324,0.8666308,0.57876587,0.5639406,0.75893664,0.4646756,0.56817645,0.5880463,0.5413108,0.61291736,0.72755295,0.9474744,0.58253765,0.49941456,1.0123458,0.7617645,0.98597574,0.71864986,0.61866856,0.6209813,0.87621224,0.40367645,0.4624635,1.2007446,1.108835,0.7731308,1.201126,0.78034115
17031190601,0.842409,0.9111024,0.88722414,0.67202353,0.6959146,1.1108853,0.96155655,1.0344425,0.8508705,0.37856793,0.60216296,0.53494674,0.69643456,0.9786916,0.4493877,0.6608626,0.6542394,0.532943,0.7957612,0.847242,0.42309117,0.87409973,1.010988,0.9750644,0.69231,0.84361887,0.9841834,0.72837996,0.6176932,0.92181736,0.6831809,0.6320642,0.40077353,0.95109737,0.7976557,0.8183507,0.6584728,0.9573804,0.5525993,0.55891085,0.81473285,0.54972136,0.6869658,0.5255868,0.49514443,0.592126,0.740002,0.9337144,0.5743292,0.5117637,0.964106,0.82109743,0.97944605,0.7881266,0.57986283,0.6079794,0.8473985,0.38961446,0.49464083,1.1754048,1.0411147,0.72217786,1.1689308,0.7790424
17031190602,0.82970864,0.9766065,1.0510237,0.70494,0.650745,1.2434387,0.8771913,1.2527914,0.99652433,0.41827738,0.66307175,0.5169176,0.7414959,0.8186052,0.36552396,0.65216386,0.6801481,0.5116502,0.8178217,0.7426308,0.44634715,1.0436913,1.0673176,1.1383266,0.7062899,1.0042601,0.82296586,0.7811265,0.7483155,0.9075105,0.83801866,0.56756896,0.47765172,1.1455622,0.82979935,0.8442019,0.7136013,0.92913115,0.59778464,0.58154756,0.77694225,0.5237311,0.5609316,0.5981969,0.5680709,0.5799115,0.8221285,1.0709594,0.5633164,0.518296,0.942082,0.7883152,0.88492197,0.8041784,0.6090323,0.6222321,0.92028105,0.38591117,0.5268763,1.3025937,1.209568,0.8019914,1.262239,0.657618
17031190701,0.84050906,0.890056,0.99541235,0.54810506,0.5925638,1.1153047,0.96678436,1.2347991,0.99989235,0.40990573,0.58131814,0.5214369,0.6710392,0.87333834,0.552847,0.66329265,0.6421452,0.47257864,0.84813416,0.7697772,0.41499597,0.95994204,0.95100534,0.9156586,0.57332253,0.8815913,0.92743635,0.81766933,0.8982785,1.168643,0.82914835,0.5570488,0.4163478,1.0740905,0.7170272,0.79184383,0.735883,0.7828778,0.53959125,0.53730357,1.0281807,0.5166937,0.5471463,0.63710606,0.54732,0.5595194,0.7137965,1.0814412,0.67347217,0.595881,0.9515861,0.8586701,0.85141796,0.6379461,0.61596674,0.61328304,0.9615017,0.45570874,0.5776122,1.4130837,1.1663911,0.72908986,1.1670039,0.70401
17031190702,0.9503717,0.8691268,0.9742037,0.6936559,0.72856385,1.1055528,1.005656,1.1644002,0.8547908,0.41699916,0.6544,0.4777031,0.75824094,0.9071599,0.36095142,0.6720967,0.6815196,0.57576704,0.9669131,0.8687595,0.37974262,0.9168657,0.9678122,0.93947184,0.6342236,0.94553256,0.98742366,0.7989793,0.55719334,1.1326022,0.6986491,0.58260745,0.4401882,0.99759465,0.7390045,0.73779434,0.7018911,0.85628444,0.55459,0.59951085,0.93095535,0.4499628,0.5346643,0.5531533,0.59569675,0.56239486,0.7156181,0.9584269,0.60222507,0.56266093,1.0511532,0.7544199,0.9289696,0.74475753,0.5595214,0.6493652,0.8870088,0.45019805,0.48024428,1.2798313,1.1406349,0.79863465,1.186146,0.7323615
17031190800,0.90536916,0.7986877,0.8675966,0.65865076,0.7043203,1.0040305,1.0090637,0.9821325,0.79348207,0.4094414,0.6016857,0.43122494,0.7508456,0.9138675,0.51617134,0.64239043,0.5928431,0.52279586,0.90515685,0.816694,0.3781425,0.87568545,0.9332075,1.0726521,0.55799294,0.8867962,1.0479085,0.7477026,0.738568,1.0593187,0.6536118,0.5989519,0.49658033,0.9027111,0.6862051,0.78943914,0.7090533,0.8551463,0.59450954,0.54552317,0.93814623,0.40259114,0.53348815,0.5207709,0.5719978,0.5882101,0.70753735,0.86576426,0.52675277,0.5433805,1.0556122,0.86465514,0.9205532,0.7463187,0.62979007,0.5663341,0.838856,0.41241986,0.46971858,1.2364653,1.1071545,0.7355064,1.0713879,0.8050008
17031190900,0.8910647,0.76025844,0.9155375,0.7465668,0.8041513,1.1534197,1.0437073,1.1435405,0.9633695,0.34828532,0.6979276,0.37385374,0.774786,1.041687,0.5034277,0.76299626,0.617018,0.4567686,0.8901296,0.9029862,0.4504486,0.9767356,0.9134406,0.9859999,0.67617214,1.0074352,1.0734689,0.7883721,0.78775805,1.178372,0.79738605,0.6404975,0.44991177,0.9667654,0.7773244,0.8124509,0.7644906,0.878819,0.6110624,0.661747,1.014158,0.5117929,0.5822537,0.53524345,0.55663246,0.6369374,0.7337963,0.99454087,0.6024235,0.5195029,1.0938885,0.92628527,1.0224541,0.70885324,0.6732146,0.582024,0.90288657,0.38488424,0.52699476,1.3243537,1.1955718,0.85000837,1.1893352,0.8626504
17031191000,0.7330475,0.9636949,1.0267482,0.5972912,0.6498439,1.1864011,0.8327033,1.2259033,0.96105385,0.424105,0.6498336,0.4347573,0.63646924,0.83078873,0.5066144,0.6062683,0.663785,0.5618064,0.8027934,0.784385,0.37893826,1.0179102,1.0164868,1.0274626,0.632342,0.95604914,0.8298351,0.72219014,0.7204588,0.9079593,0.7826239,0.5990304,0.4553545,1.1034062,0.75086576,0.66861784,0.7415645,0.88043994,0.60074097,0.59121925,0.7627301,0.4804521,0.53394294,0.66047525,0.58617455,0.5573771,0.77286565,1.047188,0.5408006,0.5104306,0.95957243,0.8264681,0.8984879,0.72473747,0.57607454,0.6508155,0.84282035,0.42848343,0.55532813,1.2039374,1.2034075,0.82186645,1.2053854,0.70369
17031191100,0.83442485,0.9429089,0.9705381,0.79880446,0.60561854,1.172588,0.9643707,1.215692,0.9725951,0.45197418,0.68556505,0.49728262,0.66474575,0.88874555,0.49742657,0.64598584,0.6712138,0.49415392,0.7716027,0.80228597,0.37467036,1.0372083,1.0580412,0.93998575,0.6311985,1.0711076,0.93534434,0.79319096,0.6492308,0.99130195,0.7967396,0.6191283,0.4412088,1.0760636,0.78073007,0.8405479,0.77829945,0.88217914,0.62562585,0.625278,0.82496923,0.48901278,0.6467048,0.57684374,0.6078574,0.6087673,0.77390444,1.0212939,0.57198256,0.57477665,0.93269277,0.84515655,0.91335183,0.76179886,0.5983379,0.59639406,0.89699864,0.44813132,0.5722038,1.3012371,1.2507305,0.7798207,1.2473754,0.747499
17031191200,0.8168007,0.8916112,0.93631375,0.69325936,0.6848905,1.160017,0.92130244,1.1591581,0.8840601,0.41431955,0.65106475,0.38997644,0.7520453,0.9041616,0.5041712,0.66304857,0.66265684,0.54749733,0.79404825,0.84435225,0.39699167,0.98197305,0.9530492,1.0152574,0.6381364,0.8813187,0.9060641,0.7244273,0.6883329,1.0043833,0.7230356,0.6140945,0.4464445,1.0286891,0.72816384,0.6984498,0.74830604,0.8736422,0.59190094,0.62641776,0.8886301,0.4189809,0.49324042,0.5721303,0.5566243,0.59332645,0.7622398,0.93486243,0.5562103,0.5386077,1.0573609,0.8853877,0.9269202,0.7660998,0.6649914,0.6202813,0.82278496,0.4001531,0.5530438,1.2027695,1.225924,0.7753233,1.1739551,0.7478159
17031191301,0.75494504,0.93654287,1.0045902,0.6530688,0.5433284,1.1664367,0.8885064,1.2602482,0.9878652,0.46874517,0.7035489,0.37938392,0.6526251,0.91525114,0.4639269,0.64368474,0.6953193,0.36807677,0.767188,0.7868145,0.40039545,1.0733422,1.012155,1.0059733,0.6388799,1.0778451,0.9133326,0.7817773,0.64853925,1.0571966,0.80143636,0.58162224,0.48197556,1.1124498,0.7630848,0.6685631,0.7828262,0.846853,0.60154057,0.6192407,0.87996984,0.4531123,0.47520977,0.6299592,0.6033424,0.5748693,0.7695315,1.0804249,0.51426303,0.54575956,1.0225295,0.8828351,0.9096271,0.75151336,0.6092419,0.5503997,0.88230026,0.49746662,0.57166505,1.2877724,1.295958,0.8414249,1.2377002,0.75065964
17031191302,0.8058655,0.97308534,0.86052275,0.711653,0.8262012,1.0617998,0.889724,1.0756445,0.86569524,0.4085863,0.62071955,0.58276355,0.61943346,0.8388424,0.44622833,0.56044817,0.6481353,0.5753643,0.8411045,0.7574031,0.3274079,0.90503854,1.0476191,0.94161177,0.583799,0.85944057,0.8893341,0.7127068,0.5788767,0.9640387,0.6616976,0.57247436,0.4400241,0.9569609,0.765448,0.80554867,0.6848175,0.8788294,0.574337,0.549826,0.80333436,0.39327458,0.74987245,0.6500983,0.5347233,0.59153664,0.7357865,0.91415244,0.47129577,0.49463677,1.0418546,0.9196669,0.889379,0.8071588,0.57956207,0.5347725,0.85835445,0.44492587,0.49435526,1.1586447,1.1070358,0.74925447,1.1267458,0.7119064
17031200100,0.86265445,0.8043153,0.9454606,0.6658237,0.64077044,1.0908074,0.9984775,1.1471219,0.87716925,0.39408222,0.6314776,0.36916333,0.7789494,0.96026945,0.41296935,0.73019373,0.6529912,0.49367136,0.8845939,0.8726952,0.39516747,0.9841541,0.9715227,1.062612,0.59105605,0.956725,1.057938,0.7679634,0.7183242,1.0816107,0.74574864,0.64422125,0.42646813,1.0102019,0.69633806,0.6949167,0.74293566,0.85579354,0.61914647,0.6030757,0.9233691,0.42773497,0.44979742,0.43626434,0.5712515,0.5897031,0.7632568,0.9730743,0.507828,0.5257713,1.0614933,0.79326844,0.9462922,0.7516322,0.640672,0.5755994,0.86277694,0.41696742,0.5118234,1.2836568,1.2139497,0.7842604,1.1189983,0.84096706
17031200200,0.8827355,0.84985566,0.93071556,0.7021554,0.65352476,1.1119194,0.9320903,1.1061791,0.8806499,0.4091787,0.6430762,0.40756857,0.78234065,0.90067935,0.46034187,0.7202531,0.63652396,0.5666654,0.8706372,0.8085577,0.44498438,0.97969514,0.94143295,1.1760108,0.6712122,0.9286418,0.94445705,0.7528473,0.6264765,1.077626,0.75761056,0.5716666,0.44582713,0.9842057,0.73666286,0.7691964,0.80201685,0.8337008,0.60766995,0.61873305,0.94109786,0.48513559,0.53161174,0.5434208,0.55846536,0.57949317,0.7441445,0.9404834,0.54586303,0.5513578,1.1614478,0.91613185,0.88501585,0.7436068,0.7153219,0.58486754,0.863523,0.42622274,0.55039424,1.238179,1.2330351,0.8076721,1.1506557,0.73123044
17031200300,0.80680275,0.8946049,0.9390839,0.7914306,0.76968443,1.1485107,0.9441291,1.099868,0.9565048,0.3365712,0.8078618,0.59062326,0.6093087,0.98350185,0.39626813,0.65454197,0.72624224,0.5981798,0.85803866,0.8634803,0.42005932,0.96895987,1.1845698,0.84790695,0.7258003,1.2444283,0.9335212,0.75369984,0.46102744,0.8390541,0.76840764,0.6018683,0.42691803,1.014197,0.87428534,0.8177583,0.6827625,0.99206436,0.5934913,0.6150421,0.7311401,0.5333196,0.8651195,0.48085117,0.5683675,0.58956134,0.7678907,1.004192,0.55465925,0.4847579,1.0245982,0.86599964,0.976614,0.89157325,0.59209955,0.61913896,0.89472735,0.34000963,0.45917046,1.171607,1.1717114,0.792708,1.2854192,0.80629706
17031200401,0.79731166,1.0121328,0.95702565,0.65256655,0.5911761,1.1800766,0.96241033,1.0970969,0.8869113,0.47814512,0.64646655,0.5259291,0.63623405,0.9840411,0.4623839,0.65455,0.7135408,0.56914103,0.71342677,0.95247376,0.33441252,0.91012716,1.1052842,0.8600491,0.64739764,0.925683,0.9539782,0.6975908,0.7180074,0.9533961,0.7630027,0.6902198,0.46564284,1.004194,0.81000483,0.6674911,0.6736556,0.9451229,0.5899126,0.57539165,0.82111764,0.49659455,0.51814365,0.6018454,0.561224,0.5902435,0.77553,1.0018253,0.63527364,0.55898154,0.84098697,0.69194096,1.0031993,0.8395277,0.5519957,0.6624323,0.83914006,0.48912108,0.5863882,1.1399666,1.0952367,0.7410911,1.2316065,0.8138187
17031200402,0.7905548,0.95513994,0.9720632,0.7307981,0.65960276,1.1387669,0.97132117,1.0797241,0.91928804,0.45847088,0.7041385,0.48105228,0.63520706,0.9410463,0.5306248,0.6920482,0.6031246,0.5174563,0.7474083,0.8963971,0.34133172,0.90774477,1.0408962,1.0088656,0.64357394,0.99144197,0.95693815,0.7286085,0.69455034,1.0003042,0.7273081,0.66653347,0.4981662,0.953388,0.7866767,0.7745539,0.7760521,0.9341302,0.5647965,0.52893144,0.81215644,0.4519267,0.6179681,0.6535078,0.60883987,0.61155903,0.7381419,0.9666424,0.626174,0.5415234,0.9358925,0.9042728,1.0183297,0.79791814,0.57711494,0.70880616,0.82486904,0.46573848,0.5872217,1.2074354,1.1011838,0.78611803,1.2206774,0.8219805
17031210100,0.8216599,0.9059875,0.8408723,0.7138375,0.7005985,1.0689265,0.91569644,1.0770109,0.8413404,0.39828265,0.63915896,0.55008787,0.73109674,0.8822306,0.48168674,0.6255538,0.6205589,0.52633977,0.80669785,0.7901654,0.40115237,0.89660585,0.97811204,1.0040199,0.6456942,0.9271517,0.9126595,0.7227354,0.6754762,0.9887556,0.6859294,0.58922106,0.44090563,0.94265306,0.74488497,0.78728807,0.7062271,0.85758054,0.59059674,0.5786261,0.83560455,0.47546393,0.6715934,0.59485924,0.53430074,0.5891656,0.72162163,0.8900761,0.5466182,0.5201806,1.0050385,0.885688,0.90327364,0.76810634,0.6168886,0.5863444,0.84505796,0.39354718,0.51953185,1.1914713,1.0959575,0.77732146,1.1216463,0.70778465
17031210400,0.8975204,0.93660986,0.96552545,0.6353351,0.5635054,1.1007509,1.0216658,1.173629,0.93454784,0.34270185,0.6361983,0.3861375,0.69870895,0.9399916,0.4550078,0.7039017,0.6756353,0.41432714,0.89625126,0.81595576,0.4334051,0.9980325,1.0216078,1.0943905,0.663892,0.9590143,1.0546824,0.79122937,0.61599535,1.0377941,0.761414,0.64282167,0.38585937,1.0191543,0.73481834,0.73670024,0.76924306,0.9469075,0.61580384,0.59335333,0.89258516,0.46367776,0.43313098,0.55674756,0.5610268,0.60248536,0.75430906,0.9973196,0.58198494,0.53894687,1.1511929,0.95153975,0.9617609,0.7813694,0.65709853,0.5749526,0.89698946,0.4086699,0.47168598,1.2934308,1.2686083,0.85965496,1.1711428,0.8656096
17031210501,0.84999204,0.87123114,0.90407157,0.7056643,0.71513027,1.0592958,0.9956727,1.069675,0.8398727,0.39755553,0.6605566,0.49156508,0.709685,0.9081551,0.44415396,0.71025014,0.62651837,0.505438,0.8844336,0.8571101,0.40151486,0.944577,0.94480157,0.98279953,0.6252617,0.9721689,0.9878577,0.7560126,0.60644084,1.1136975,0.69728017,0.6146554,0.4398533,0.93119884,0.71129954,0.76742655,0.7272427,0.83385086,0.60366946,0.5757661,0.96156955,0.44704378,0.622005,0.54199815,0.54526144,0.61106205,0.72060645,0.89325655,0.57152504,0.5521487,1.040791,0.84027773,0.920221,0.77231026,0.6186391,0.59847295,0.8552749,0.4343053,0.545274,1.2391341,1.1277816,0.8319409,1.1259533,0.7942825
17031210502,0.91669583,0.9052249,0.9951604,0.691498,0.6530764,1.170269,0.97928023,1.2080181,0.89925504,0.38229877,0.7027029,0.40236494,0.7377522,0.8602711,0.37778926,0.71424836,0.73274004,0.5397,0.9623538,0.75884223,0.45532948,1.0689392,1.0491884,1.1339483,0.7089998,1.0487441,0.9647826,0.8346394,0.5585233,1.0627924,0.777694,0.550168,0.456604,1.0673356,0.7447017,0.7980292,0.75171846,0.9421829,0.65518546,0.67148376,0.91330993,0.4993116,0.5236022,0.48187116,0.6114677,0.61185277,0.7707908,0.96818984,0.5617682,0.5624204,1.1151459,0.8282553,0.8873555,0.78515756,0.6299053,0.59030867,0.9048013,0.39271414,0.46594596,1.3214432,1.2791902,0.9063381,1.2388881,0.72471803
17031210601,0.8154925,0.88857776,0.93041193,0.67236257,0.672236,1.0876572,1.0251303,1.1595473,0.9029939,0.33258194,0.6361736,0.5171632,0.6994717,0.96244013,0.51045656,0.6398146,0.6206989,0.40279907,0.89613396,0.85616463,0.36401474,0.9912518,1.02264,0.935364,0.5644509,1.000821,1.0340906,0.8022579,0.7372596,1.1741117,0.7571436,0.657025,0.39257154,1.0107638,0.72102064,0.7868798,0.7327665,0.86376166,0.58457273,0.58367723,1.001417,0.4679526,0.6001136,0.6187414,0.5274314,0.585029,0.7427666,1.002709,0.56664133,0.5093273,1.0276304,0.908249,0.95323634,0.7188184,0.6483749,0.56116056,0.937268,0.42641997,0.5575421,1.3143024,1.1857722,0.80127573,1.1469874,0.8410582
17031210602,0.8564348,0.8441769,0.838359,0.67334616,0.66249526,1.0190005,0.9780668,0.99097306,0.77169067,0.40380228,0.6153936,0.49658316,0.7022437,0.89663494,0.4417665,0.6616146,0.6205143,0.4830836,0.855454,0.8122585,0.4115494,0.83914244,0.9589578,1.0030193,0.6124589,0.8888056,0.99518025,0.7415618,0.6320267,1.0660267,0.63014114,0.5944797,0.43687254,0.8919245,0.70790625,0.8260242,0.7027603,0.8428278,0.551671,0.5510665,0.9188865,0.49066046,0.6106099,0.49676096,0.52932334,0.56935155,0.7047237,0.84302807,0.5512433,0.5682925,1.0283699,0.8529153,0.894683,0.76303405,0.63634807,0.54654884,0.84395677,0.40936625,0.48413312,1.222873,1.101312,0.70867455,1.0865729,0.75891864
17031210700,0.835976,0.92139125,0.8373821,0.5973942,0.74681896,0.99493456,1.0233262,0.9694994,0.7504215,0.37270844,0.56875956,0.51529896,0.8103007,0.98767465,0.55197287,0.73739225,0.58584845,0.51643836,0.86750096,0.9406357,0.43751156,0.82042956,0.86546063,1.1038189,0.5784335,0.79357636,1.0408463,0.7338614,0.7011654,1.0696718,0.6256511,0.6642907,0.4630856,0.86231434,0.6757282,0.7757858,0.7473727,0.8587688,0.55792224,0.5420774,0.9350022,0.45159256,0.5635446,0.6640413,0.5499469,0.6078615,0.68604493,0.8206228,0.5636995,0.53690875,1.0614123,0.9729898,0.95668626,0.6918454,0.66385406,0.59062064,0.7999965,0.42917562,0.48747936,1.1496761,1.0641532,0.71634185,1.0409311,0.8550378
17031210800,0.83969545,0.9206363,0.95198965,0.5670371,0.7246041,1.097186,1.0909153,1.1069199,0.8963672,0.34377742,0.6094116,0.5982405,0.6888262,1.0474993,0.5582552,0.65738,0.5781417,0.4641686,0.89972115,0.9634526,0.40755376,0.8705894,0.91122335,0.91213375,0.56407166,0.8502544,1.0949526,0.7876742,0.8764473,1.2185749,0.7475518,0.6695692,0.42833793,0.88164866,0.7389543,0.78725946,0.72422636,0.8477604,0.5546503,0.52781326,1.0368956,0.4455767,0.56573594,0.677119,0.5170192,0.61337745,0.7305336,0.9810403,0.6160046,0.5550219,0.98371357,0.92295796,0.99681777,0.6605463,0.6364565,0.56086355,0.93920547,0.40372592,0.58288753,1.3671134,1.0703784,0.7145269,1.1175838,0.8543974
17031210900,0.8699019,0.8057951,0.8884052,0.7104459,0.6529931,1.0969315,0.92778647,1.0729825,0.8280519,0.3725329,0.6343416,0.5091926,0.72162294,0.87014204,0.45097357,0.6234278,0.6178653,0.5064293,0.824919,0.7817271,0.39874828,0.9424858,0.9567735,1.052016,0.6105419,0.9158087,0.9394005,0.75325406,0.68817234,0.98057175,0.68711305,0.5794605,0.40702972,0.942788,0.6910162,0.7973928,0.74699533,0.843326,0.58577937,0.56865036,0.85744154,0.4525891,0.64049906,0.51311815,0.5228877,0.5841625,0.7473186,0.8916538,0.5325909,0.5306896,1.0197732,0.8869792,0.8923752,0.80459166,0.64607733,0.55144745,0.8529353,0.35732678,0.50927603,1.2597332,1.1709069,0.7536737,1.1209394,0.72654307
17031220300,0.8656403,0.84251976,1.0339156,0.7299813,0.67754555,1.1411631,0.9771539,1.2057031,0.981457,0.44348288,0.6439898,0.4680984,0.6829519,0.90030205,0.52049977,0.65081286,0.6275004,0.55111444,0.825978,0.7916921,0.3556463,1.0152345,1.0338786,0.95400167,0.63092726,1.0683408,0.976658,0.8074697,0.63204896,1.089339,0.8392055,0.6004815,0.41161335,1.0818362,0.7726246,0.82920825,0.7558317,0.79579693,0.57413054,0.5446334,0.9237082,0.47091374,0.6431992,0.55826724,0.56628,0.570991,0.78039175,1.0577054,0.6346699,0.57772136,1.0097915,0.8783504,0.9044517,0.7512928,0.6302179,0.65889174,0.9498156,0.45870364,0.575459,1.3405478,1.2287477,0.8047639,1.2210394,0.72708666
